Model,DPO3034
Firmware Version,2.16

Point Format,Y,,
1.3804000e-06,0.148,0.1,0.048
1.3808000e-06,0.15,0.102,0.042
1.3812000e-06,0.146,0.104,0.046
1.3816000e-06,0.148,0.102,0.046
1.3820000e-06,0.146,0.102,0.046
1.3824000e-06,0.142,0.102,0.048
1.3828000e-06,0.142,0.102,0.048
1.3832000e-06,0.14,0.1,0.044
1.3836000e-06,0.138,0.1,0.044
1.3840000e-06,0.134,0.098,0.046
1.3844000e-06,0.134,0.094,0.044
1.3848000e-06,0.134,0.094,0.044
1.3852000e-06,0.134,0.096,0.046
1.3856000e-06,0.132,0.094,0.044
1.3860000e-06,0.134,0.098,0.044
1.3864000e-06,0.136,0.096,0.046
1.3868000e-06,0.138,0.096,0.046
1.3872000e-06,0.142,0.092,0.048
1.3876000e-06,0.144,0.094,0.052
1.3880000e-06,0.142,0.096,0.05
1.3884000e-06,0.146,0.096,0.046
1.3888000e-06,0.146,0.098,0.044
1.3892000e-06,0.144,0.096,0.044
1.3896000e-06,0.144,0.098,0.048
1.3900000e-06,0.144,0.098,0.048
1.3904000e-06,0.146,0.1,0.048
1.3908000e-06,0.142,0.1,0.048
1.3912000e-06,0.146,0.102,0.046
1.3916000e-06,0.144,0.1,0.046
1.3920000e-06,0.14,0.102,0.048
1.3924000e-06,0.138,0.1,0.048
1.3928000e-06,0.136,0.102,0.046
1.3932000e-06,0.136,0.098,0.048
1.3936000e-06,0.136,0.096,0.048
1.3940000e-06,0.134,0.094,0.05
1.3944000e-06,0.13,0.094,0.048
1.3948000e-06,0.132,0.096,0.05
1.3952000e-06,0.134,0.096,0.046
1.3956000e-06,0.134,0.096,0.046
1.3960000e-06,0.134,0.096,0.048
1.3964000e-06,0.136,0.094,0.048
1.3968000e-06,0.136,0.094,0.048
1.3972000e-06,0.138,0.096,0.05
1.3976000e-06,0.142,0.096,0.05
1.3980000e-06,0.142,0.096,0.052
1.3984000e-06,0.142,0.094,0.052
1.3988000e-06,0.144,0.098,0.05
1.3992000e-06,0.146,0.1,0.048
1.3996000e-06,0.146,0.102,0.05
1.4000000e-06,0.146,0.102,0.048
1.4004000e-06,0.146,0.1,0.052
1.4008000e-06,0.146,0.1,0.05
1.4012000e-06,0.142,0.098,0.05
1.4016000e-06,0.138,0.098,0.05
1.4020000e-06,0.134,0.098,0.048
1.4024000e-06,0.136,0.098,0.048
1.4028000e-06,0.136,0.096,0.046
1.4032000e-06,0.136,0.096,0.046
1.4036000e-06,0.13,0.094,0.048
1.4040000e-06,0.128,0.096,0.05
1.4044000e-06,0.132,0.096,0.05
1.4048000e-06,0.13,0.098,0.052
1.4052000e-06,0.132,0.092,0.05
1.4056000e-06,0.132,0.094,0.048
1.4060000e-06,0.136,0.096,0.046
1.4064000e-06,0.138,0.096,0.048
1.4068000e-06,0.138,0.096,0.048
1.4072000e-06,0.142,0.094,0.05
1.4076000e-06,0.14,0.098,0.052
1.4080000e-06,0.138,0.096,0.048
1.4084000e-06,0.138,0.096,0.048
1.4088000e-06,0.14,0.1,0.048
1.4092000e-06,0.142,0.098,0.05
1.4096000e-06,0.144,0.1,0.052
1.4100000e-06,0.142,0.096,0.05
1.4104000e-06,0.142,0.098,0.05
1.4108000e-06,0.14,0.098,0.05
1.4112000e-06,0.14,0.098,0.048
1.4116000e-06,0.138,0.1,0.05
1.4120000e-06,0.136,0.094,0.046
1.4124000e-06,0.136,0.094,0.048
1.4128000e-06,0.134,0.094,0.048
1.4132000e-06,0.134,0.094,0.046
1.4136000e-06,0.13,0.092,0.046
1.4140000e-06,0.13,0.094,0.048
1.4144000e-06,0.136,0.096,0.05
1.4148000e-06,0.134,0.096,0.05
1.4152000e-06,0.134,0.094,0.05
1.4156000e-06,0.136,0.096,0.05
1.4160000e-06,0.14,0.09,0.05
1.4164000e-06,0.14,0.09,0.048
1.4168000e-06,0.142,0.092,0.052
1.4172000e-06,0.14,0.094,0.05
1.4176000e-06,0.144,0.094,0.05
1.4180000e-06,0.142,0.094,0.05
1.4184000e-06,0.142,0.098,0.052
1.4188000e-06,0.142,0.096,0.054
1.4192000e-06,0.144,0.094,0.054
1.4196000e-06,0.142,0.096,0.05
1.4200000e-06,0.142,0.096,0.05
1.4204000e-06,0.142,0.098,0.05
1.4208000e-06,0.142,0.094,0.05
1.4212000e-06,0.138,0.096,0.05
1.4216000e-06,0.138,0.094,0.048
1.4220000e-06,0.134,0.092,0.05
1.4224000e-06,0.134,0.092,0.048
1.4228000e-06,0.134,0.092,0.05
1.4232000e-06,0.132,0.094,0.052
1.4236000e-06,0.132,0.09,0.052
1.4240000e-06,0.134,0.092,0.052
1.4244000e-06,0.136,0.09,0.048
1.4248000e-06,0.134,0.092,0.052
1.4252000e-06,0.134,0.092,0.052
1.4256000e-06,0.136,0.09,0.054
1.4260000e-06,0.136,0.088,0.05
1.4264000e-06,0.138,0.09,0.052
1.4268000e-06,0.14,0.09,0.052
1.4272000e-06,0.142,0.094,0.052
1.4276000e-06,0.142,0.096,0.052
1.4280000e-06,0.142,0.096,0.056
1.4284000e-06,0.142,0.096,0.056
1.4288000e-06,0.144,0.098,0.052
1.4292000e-06,0.144,0.098,0.052
1.4296000e-06,0.144,0.1,0.056
1.4300000e-06,0.142,0.096,0.056
1.4304000e-06,0.142,0.098,0.052
1.4308000e-06,0.14,0.096,0.052
1.4312000e-06,0.138,0.094,0.05
1.4316000e-06,0.136,0.098,0.058
1.4320000e-06,0.134,0.096,0.058
1.4324000e-06,0.134,0.096,0.054
1.4328000e-06,0.134,0.096,0.054
1.4332000e-06,0.132,0.09,0.054
1.4336000e-06,0.134,0.09,0.05
1.4340000e-06,0.134,0.09,0.054
1.4344000e-06,0.134,0.092,0.054
1.4348000e-06,0.136,0.094,0.058
1.4352000e-06,0.136,0.092,0.056
1.4356000e-06,0.138,0.088,0.058
1.4360000e-06,0.138,0.09,0.054
1.4364000e-06,0.142,0.092,0.054
1.4368000e-06,0.142,0.094,0.056
1.4372000e-06,0.142,0.094,0.054
1.4376000e-06,0.14,0.094,0.054
1.4380000e-06,0.14,0.094,0.054
1.4384000e-06,0.142,0.096,0.05
1.4388000e-06,0.14,0.096,0.056
1.4392000e-06,0.14,0.098,0.052
1.4396000e-06,0.14,0.1,0.054
1.4400000e-06,0.14,0.1,0.052
1.4404000e-06,0.138,0.1,0.054
1.4408000e-06,0.134,0.102,0.054
1.4412000e-06,0.134,0.1,0.054
1.4416000e-06,0.134,0.1,0.056
1.4420000e-06,0.134,0.1,0.05
1.4424000e-06,0.136,0.1,0.052
1.4428000e-06,0.134,0.1,0.05
1.4432000e-06,0.136,0.1,0.052
1.4436000e-06,0.136,0.098,0.054
1.4440000e-06,0.138,0.098,0.056
1.4444000e-06,0.138,0.1,0.058
1.4448000e-06,0.138,0.098,0.062
1.4452000e-06,0.142,0.096,0.06
1.4456000e-06,0.144,0.096,0.058
1.4460000e-06,0.14,0.094,0.054
1.4464000e-06,0.14,0.094,0.054
1.4468000e-06,0.142,0.098,0.054
1.4472000e-06,0.144,0.096,0.054
1.4476000e-06,0.144,0.096,0.054
1.4480000e-06,0.144,0.098,0.054
1.4484000e-06,0.142,0.098,0.054
1.4488000e-06,0.14,0.1,0.054
1.4492000e-06,0.142,0.1,0.058
1.4496000e-06,0.138,0.1,0.054
1.4500000e-06,0.138,0.1,0.058
1.4504000e-06,0.134,0.102,0.056
1.4508000e-06,0.134,0.102,0.054
1.4512000e-06,0.132,0.102,0.058
1.4516000e-06,0.132,0.102,0.058
1.4520000e-06,0.136,0.104,0.058
1.4524000e-06,0.136,0.102,0.058
1.4528000e-06,0.134,0.102,0.06
1.4532000e-06,0.134,0.102,0.06
1.4536000e-06,0.134,0.102,0.058
1.4540000e-06,0.134,0.102,0.062
1.4544000e-06,0.138,0.1,0.06
1.4548000e-06,0.138,0.1,0.06
1.4552000e-06,0.138,0.098,0.058
1.4556000e-06,0.14,0.096,0.054
1.4560000e-06,0.144,0.1,0.056
1.4564000e-06,0.144,0.1,0.058
1.4568000e-06,0.144,0.098,0.058
1.4572000e-06,0.144,0.098,0.056
1.4576000e-06,0.144,0.1,0.058
1.4580000e-06,0.144,0.1,0.056
1.4584000e-06,0.144,0.098,0.058
1.4588000e-06,0.144,0.098,0.058
1.4592000e-06,0.142,0.102,0.056
1.4596000e-06,0.138,0.102,0.06
1.4600000e-06,0.138,0.102,0.058
1.4604000e-06,0.136,0.106,0.058
1.4608000e-06,0.136,0.108,0.06
1.4612000e-06,0.136,0.108,0.062
1.4616000e-06,0.136,0.106,0.058
1.4620000e-06,0.13,0.11,0.06
1.4624000e-06,0.134,0.11,0.058
1.4628000e-06,0.134,0.106,0.058
1.4632000e-06,0.134,0.11,0.062
1.4636000e-06,0.134,0.108,0.062
1.4640000e-06,0.134,0.108,0.06
1.4644000e-06,0.138,0.108,0.058
1.4648000e-06,0.142,0.106,0.06
1.4652000e-06,0.144,0.1,0.058
1.4656000e-06,0.142,0.104,0.058
1.4660000e-06,0.144,0.106,0.058
1.4664000e-06,0.142,0.102,0.056
1.4668000e-06,0.144,0.104,0.056
1.4672000e-06,0.142,0.098,0.06
1.4676000e-06,0.142,0.102,0.058
1.4680000e-06,0.14,0.102,0.056
1.4684000e-06,0.14,0.104,0.058
1.4688000e-06,0.142,0.102,0.06
1.4692000e-06,0.142,0.104,0.058
1.4696000e-06,0.142,0.104,0.056
1.4700000e-06,0.138,0.104,0.058
1.4704000e-06,0.136,0.11,0.06
1.4708000e-06,0.136,0.108,0.058
1.4712000e-06,0.136,0.106,0.058
1.4716000e-06,0.136,0.11,0.06
1.4720000e-06,0.134,0.114,0.06
1.4724000e-06,0.134,0.116,0.058
1.4728000e-06,0.134,0.112,0.06
1.4732000e-06,0.134,0.112,0.062
1.4736000e-06,0.134,0.108,0.058
1.4740000e-06,0.134,0.11,0.06
1.4744000e-06,0.136,0.108,0.06
1.4748000e-06,0.14,0.106,0.058
1.4752000e-06,0.142,0.106,0.058
1.4756000e-06,0.138,0.108,0.06
1.4760000e-06,0.14,0.11,0.058
1.4764000e-06,0.142,0.106,0.058
1.4768000e-06,0.144,0.104,0.058
1.4772000e-06,0.146,0.1,0.06
1.4776000e-06,0.144,0.102,0.06
1.4780000e-06,0.144,0.104,0.06
1.4784000e-06,0.142,0.102,0.058
1.4788000e-06,0.138,0.1,0.056
1.4792000e-06,0.144,0.1,0.058
1.4796000e-06,0.136,0.104,0.058
1.4800000e-06,0.136,0.106,0.06
1.4804000e-06,0.136,0.106,0.062
1.4808000e-06,0.136,0.106,0.058
1.4812000e-06,0.136,0.11,0.06
1.4816000e-06,0.136,0.11,0.062
1.4820000e-06,0.138,0.11,0.058
1.4824000e-06,0.138,0.114,0.06
1.4828000e-06,0.136,0.112,0.058
1.4832000e-06,0.138,0.112,0.058
1.4836000e-06,0.136,0.11,0.06
1.4840000e-06,0.138,0.112,0.062
1.4844000e-06,0.138,0.112,0.06
1.4848000e-06,0.142,0.108,0.06
1.4852000e-06,0.142,0.11,0.06
1.4856000e-06,0.142,0.11,0.06
1.4860000e-06,0.14,0.106,0.06
1.4864000e-06,0.142,0.1,0.062
1.4868000e-06,0.144,0.102,0.064
1.4872000e-06,0.144,0.102,0.064
1.4876000e-06,0.142,0.102,0.062
1.4880000e-06,0.14,0.104,0.06
1.4884000e-06,0.142,0.104,0.062
1.4888000e-06,0.142,0.102,0.06
1.4892000e-06,0.138,0.106,0.062
1.4896000e-06,0.14,0.108,0.06
1.4900000e-06,0.138,0.108,0.062
1.4904000e-06,0.142,0.11,0.062
1.4908000e-06,0.138,0.11,0.062
1.4912000e-06,0.14,0.11,0.062
1.4916000e-06,0.138,0.11,0.064
1.4920000e-06,0.138,0.11,0.062
1.4924000e-06,0.138,0.11,0.064
1.4928000e-06,0.136,0.108,0.066
1.4932000e-06,0.138,0.112,0.064
1.4936000e-06,0.136,0.11,0.062
1.4940000e-06,0.136,0.11,0.06
1.4944000e-06,0.14,0.108,0.062
1.4948000e-06,0.14,0.108,0.064
1.4952000e-06,0.142,0.108,0.06
1.4956000e-06,0.144,0.106,0.06
1.4960000e-06,0.142,0.106,0.06
1.4964000e-06,0.144,0.108,0.062
1.4968000e-06,0.144,0.104,0.064
1.4972000e-06,0.142,0.106,0.064
1.4976000e-06,0.144,0.102,0.062
1.4980000e-06,0.144,0.104,0.062
1.4984000e-06,0.144,0.104,0.064
1.4988000e-06,0.142,0.102,0.064
1.4992000e-06,0.142,0.104,0.062
1.4996000e-06,0.138,0.106,0.062
1.5000000e-06,0.138,0.108,0.058
1.5004000e-06,0.14,0.106,0.064
1.5008000e-06,0.138,0.11,0.066
1.5012000e-06,0.136,0.108,0.064
1.5016000e-06,0.142,0.108,0.064
1.5020000e-06,0.14,0.11,0.064
1.5024000e-06,0.142,0.106,0.064
1.5028000e-06,0.14,0.108,0.062
1.5032000e-06,0.14,0.106,0.062
1.5036000e-06,0.14,0.106,0.064
1.5040000e-06,0.136,0.106,0.064
1.5044000e-06,0.14,0.104,0.064
1.5048000e-06,0.14,0.106,0.062
1.5052000e-06,0.142,0.106,0.06
1.5056000e-06,0.142,0.108,0.064
1.5060000e-06,0.14,0.106,0.064
1.5064000e-06,0.142,0.1,0.062
1.5068000e-06,0.142,0.102,0.062
1.5072000e-06,0.14,0.098,0.062
1.5076000e-06,0.138,0.102,0.06
1.5080000e-06,0.138,0.106,0.066
1.5084000e-06,0.14,0.104,0.066
1.5088000e-06,0.138,0.106,0.066
1.5092000e-06,0.14,0.108,0.066
1.5096000e-06,0.138,0.106,0.064
1.5100000e-06,0.136,0.106,0.068
1.5104000e-06,0.138,0.112,0.068
1.5108000e-06,0.14,0.11,0.066
1.5112000e-06,0.138,0.11,0.064
1.5116000e-06,0.14,0.11,0.064
1.5120000e-06,0.138,0.108,0.064
1.5124000e-06,0.14,0.108,0.066
1.5128000e-06,0.144,0.11,0.066
1.5132000e-06,0.142,0.108,0.066
1.5136000e-06,0.14,0.106,0.064
1.5140000e-06,0.142,0.104,0.064
1.5144000e-06,0.14,0.1,0.066
1.5148000e-06,0.14,0.102,0.066
1.5152000e-06,0.14,0.102,0.064
1.5156000e-06,0.14,0.1,0.066
1.5160000e-06,0.14,0.098,0.066
1.5164000e-06,0.14,0.098,0.064
1.5168000e-06,0.14,0.096,0.062
1.5172000e-06,0.142,0.098,0.066
1.5176000e-06,0.142,0.1,0.068
1.5180000e-06,0.14,0.102,0.064
1.5184000e-06,0.138,0.104,0.064
1.5188000e-06,0.142,0.106,0.068
1.5192000e-06,0.142,0.106,0.068
1.5196000e-06,0.142,0.108,0.068
1.5200000e-06,0.14,0.11,0.068
1.5204000e-06,0.142,0.108,0.066
1.5208000e-06,0.144,0.108,0.066
1.5212000e-06,0.14,0.11,0.068
1.5216000e-06,0.14,0.11,0.068
1.5220000e-06,0.138,0.108,0.068
1.5224000e-06,0.144,0.106,0.068
1.5228000e-06,0.144,0.106,0.066
1.5232000e-06,0.144,0.108,0.066
1.5236000e-06,0.144,0.108,0.064
1.5240000e-06,0.144,0.104,0.07
1.5244000e-06,0.142,0.1,0.068
1.5248000e-06,0.142,0.1,0.064
1.5252000e-06,0.142,0.1,0.062
1.5256000e-06,0.146,0.096,0.064
1.5260000e-06,0.144,0.1,0.064
1.5264000e-06,0.144,0.096,0.066
1.5268000e-06,0.142,0.098,0.066
1.5272000e-06,0.144,0.098,0.068
1.5276000e-06,0.144,0.102,0.068
1.5280000e-06,0.142,0.102,0.064
1.5284000e-06,0.142,0.104,0.062
1.5288000e-06,0.142,0.106,0.064
1.5292000e-06,0.14,0.11,0.066
1.5296000e-06,0.14,0.108,0.064
1.5300000e-06,0.142,0.11,0.064
1.5304000e-06,0.14,0.112,0.066
1.5308000e-06,0.136,0.114,0.068
1.5312000e-06,0.14,0.112,0.068
1.5316000e-06,0.138,0.114,0.066
1.5320000e-06,0.138,0.114,0.068
1.5324000e-06,0.138,0.112,0.066
1.5328000e-06,0.14,0.114,0.068
1.5332000e-06,0.138,0.108,0.066
1.5336000e-06,0.138,0.108,0.068
1.5340000e-06,0.138,0.106,0.066
1.5344000e-06,0.14,0.1,0.066
1.5348000e-06,0.14,0.102,0.066
1.5352000e-06,0.144,0.1,0.064
1.5356000e-06,0.142,0.1,0.064
1.5360000e-06,0.138,0.098,0.064
1.5364000e-06,0.142,0.1,0.066
1.5368000e-06,0.14,0.1,0.068
1.5372000e-06,0.144,0.102,0.068
1.5376000e-06,0.142,0.102,0.068
1.5380000e-06,0.138,0.102,0.068
1.5384000e-06,0.144,0.104,0.068
1.5388000e-06,0.14,0.108,0.066
1.5392000e-06,0.144,0.108,0.066
1.5396000e-06,0.144,0.108,0.068
1.5400000e-06,0.142,0.11,0.066
1.5404000e-06,0.14,0.114,0.064
1.5408000e-06,0.14,0.114,0.068
1.5412000e-06,0.14,0.11,0.068
1.5416000e-06,0.136,0.112,0.066
1.5420000e-06,0.136,0.116,0.064
1.5424000e-06,0.138,0.112,0.068
1.5428000e-06,0.134,0.112,0.068
1.5432000e-06,0.138,0.11,0.068
1.5436000e-06,0.136,0.104,0.068
1.5440000e-06,0.134,0.106,0.068
1.5444000e-06,0.138,0.106,0.068
1.5448000e-06,0.14,0.104,0.062
1.5452000e-06,0.142,0.1,0.064
1.5456000e-06,0.138,0.1,0.068
1.5460000e-06,0.138,0.1,0.066
1.5464000e-06,0.142,0.106,0.066
1.5468000e-06,0.144,0.106,0.066
1.5472000e-06,0.146,0.108,0.066
1.5476000e-06,0.148,0.106,0.068
1.5480000e-06,0.144,0.106,0.068
1.5484000e-06,0.146,0.104,0.068
1.5488000e-06,0.144,0.106,0.068
1.5492000e-06,0.144,0.106,0.068
1.5496000e-06,0.144,0.106,0.068
1.5500000e-06,0.142,0.106,0.068
1.5504000e-06,0.144,0.106,0.062
1.5508000e-06,0.142,0.11,0.062
1.5512000e-06,0.14,0.112,0.064
1.5516000e-06,0.14,0.108,0.064
1.5520000e-06,0.138,0.112,0.064
1.5524000e-06,0.14,0.114,0.064
1.5528000e-06,0.14,0.108,0.064
1.5532000e-06,0.136,0.108,0.068
1.5536000e-06,0.14,0.108,0.068
1.5540000e-06,0.14,0.108,0.064
1.5544000e-06,0.138,0.106,0.066
1.5548000e-06,0.14,0.102,0.066
1.5552000e-06,0.142,0.106,0.066
1.5556000e-06,0.144,0.104,0.066
1.5560000e-06,0.144,0.106,0.066
1.5564000e-06,0.146,0.104,0.064
1.5568000e-06,0.148,0.106,0.066
1.5572000e-06,0.15,0.104,0.064
1.5576000e-06,0.15,0.104,0.066
1.5580000e-06,0.148,0.106,0.066
1.5584000e-06,0.148,0.106,0.064
1.5588000e-06,0.148,0.106,0.068
1.5592000e-06,0.15,0.104,0.068
1.5596000e-06,0.15,0.106,0.068
1.5600000e-06,0.148,0.11,0.066
1.5604000e-06,0.144,0.108,0.066
1.5608000e-06,0.142,0.108,0.066
1.5612000e-06,0.142,0.106,0.062
1.5616000e-06,0.138,0.11,0.064
1.5620000e-06,0.138,0.106,0.066
1.5624000e-06,0.136,0.108,0.066
1.5628000e-06,0.136,0.106,0.06
1.5632000e-06,0.134,0.106,0.06
1.5636000e-06,0.132,0.106,0.06
1.5640000e-06,0.132,0.106,0.064
1.5644000e-06,0.132,0.106,0.064
1.5648000e-06,0.134,0.106,0.064
1.5652000e-06,0.132,0.106,0.062
1.5656000e-06,0.136,0.108,0.066
1.5660000e-06,0.138,0.108,0.064
1.5664000e-06,0.142,0.112,0.064
1.5668000e-06,0.144,0.11,0.064
1.5672000e-06,0.146,0.11,0.066
1.5676000e-06,0.146,0.108,0.066
1.5680000e-06,0.148,0.108,0.066
1.5684000e-06,0.148,0.106,0.064
1.5688000e-06,0.146,0.106,0.062
1.5692000e-06,0.144,0.108,0.064
1.5696000e-06,0.144,0.104,0.064
1.5700000e-06,0.144,0.102,0.066
1.5704000e-06,0.144,0.106,0.068
1.5708000e-06,0.144,0.108,0.064
1.5712000e-06,0.144,0.104,0.066
1.5716000e-06,0.14,0.106,0.064
1.5720000e-06,0.134,0.106,0.062
1.5724000e-06,0.134,0.1,0.062
1.5728000e-06,0.134,0.1,0.064
1.5732000e-06,0.132,0.1,0.062
1.5736000e-06,0.134,0.1,0.066
1.5740000e-06,0.134,0.106,0.064
1.5744000e-06,0.134,0.106,0.064
1.5748000e-06,0.134,0.106,0.064
1.5752000e-06,0.136,0.106,0.062
1.5756000e-06,0.138,0.106,0.064
1.5760000e-06,0.138,0.11,0.062
1.5764000e-06,0.144,0.108,0.062
1.5768000e-06,0.144,0.11,0.064
1.5772000e-06,0.148,0.11,0.064
1.5776000e-06,0.15,0.11,0.064
1.5780000e-06,0.15,0.112,0.064
1.5784000e-06,0.15,0.11,0.066
1.5788000e-06,0.15,0.108,0.068
1.5792000e-06,0.152,0.108,0.066
1.5796000e-06,0.15,0.108,0.066
1.5800000e-06,0.146,0.108,0.064
1.5804000e-06,0.148,0.102,0.066
1.5808000e-06,0.144,0.1,0.062
1.5812000e-06,0.144,0.1,0.06
1.5816000e-06,0.142,0.098,0.062
1.5820000e-06,0.136,0.098,0.066
1.5824000e-06,0.138,0.096,0.064
1.5828000e-06,0.134,0.098,0.062
1.5832000e-06,0.136,0.1,0.064
1.5836000e-06,0.136,0.102,0.064
1.5840000e-06,0.14,0.1,0.062
1.5844000e-06,0.138,0.1,0.062
1.5848000e-06,0.138,0.104,0.06
1.5852000e-06,0.14,0.106,0.06
1.5856000e-06,0.142,0.108,0.06
1.5860000e-06,0.144,0.108,0.062
1.5864000e-06,0.146,0.112,0.062
1.5868000e-06,0.146,0.114,0.058
1.5872000e-06,0.148,0.112,0.06
1.5876000e-06,0.148,0.112,0.062
1.5880000e-06,0.15,0.114,0.064
1.5884000e-06,0.154,0.112,0.064
1.5888000e-06,0.152,0.108,0.064
1.5892000e-06,0.15,0.108,0.062
1.5896000e-06,0.154,0.112,0.066
1.5900000e-06,0.152,0.106,0.064
1.5904000e-06,0.146,0.108,0.062
1.5908000e-06,0.144,0.102,0.06
1.5912000e-06,0.142,0.098,0.062
1.5916000e-06,0.14,0.1,0.06
1.5920000e-06,0.136,0.096,0.06
1.5924000e-06,0.136,0.098,0.058
1.5928000e-06,0.136,0.096,0.058
1.5932000e-06,0.134,0.096,0.058
1.5936000e-06,0.132,0.096,0.058
1.5940000e-06,0.132,0.098,0.062
1.5944000e-06,0.136,0.098,0.06
1.5948000e-06,0.136,0.102,0.058
1.5952000e-06,0.136,0.104,0.058
1.5956000e-06,0.14,0.108,0.06
1.5960000e-06,0.14,0.11,0.06
1.5964000e-06,0.144,0.11,0.062
1.5968000e-06,0.146,0.112,0.06
1.5972000e-06,0.146,0.114,0.06
1.5976000e-06,0.152,0.118,0.058
1.5980000e-06,0.148,0.118,0.062
1.5984000e-06,0.148,0.118,0.062
1.5988000e-06,0.148,0.116,0.062
1.5992000e-06,0.15,0.114,0.062
1.5996000e-06,0.144,0.11,0.064
1.6000000e-06,0.148,0.106,0.06
1.6004000e-06,0.14,0.104,0.062
1.6008000e-06,0.14,0.104,0.062
1.6012000e-06,0.138,0.098,0.064
1.6016000e-06,0.138,0.098,0.064
1.6020000e-06,0.136,0.096,0.062
1.6024000e-06,0.134,0.096,0.06
1.6028000e-06,0.134,0.102,0.062
1.6032000e-06,0.134,0.1,0.064
1.6036000e-06,0.134,0.098,0.062
1.6040000e-06,0.136,0.1,0.056
1.6044000e-06,0.138,0.1,0.058
1.6048000e-06,0.14,0.1,0.056
1.6052000e-06,0.144,0.102,0.06
1.6056000e-06,0.144,0.104,0.058
1.6060000e-06,0.144,0.104,0.06
1.6064000e-06,0.146,0.106,0.06
1.6068000e-06,0.146,0.108,0.06
1.6072000e-06,0.148,0.11,0.06
1.6076000e-06,0.146,0.112,0.058
1.6080000e-06,0.144,0.112,0.058
1.6084000e-06,0.148,0.112,0.058
1.6088000e-06,0.148,0.108,0.06
1.6092000e-06,0.144,0.11,0.062
1.6096000e-06,0.146,0.11,0.06
1.6100000e-06,0.142,0.106,0.06
1.6104000e-06,0.144,0.104,0.062
1.6108000e-06,0.142,0.102,0.06
1.6112000e-06,0.136,0.096,0.058
1.6116000e-06,0.138,0.096,0.058
1.6120000e-06,0.134,0.096,0.058
1.6124000e-06,0.136,0.098,0.058
1.6128000e-06,0.138,0.098,0.058
1.6132000e-06,0.138,0.096,0.06
1.6136000e-06,0.14,0.1,0.06
1.6140000e-06,0.136,0.094,0.058
1.6144000e-06,0.138,0.098,0.056
1.6148000e-06,0.142,0.1,0.06
1.6152000e-06,0.142,0.104,0.058
1.6156000e-06,0.144,0.104,0.06
1.6160000e-06,0.148,0.104,0.058
1.6164000e-06,0.148,0.106,0.058
1.6168000e-06,0.144,0.106,0.058
1.6172000e-06,0.146,0.108,0.056
1.6176000e-06,0.148,0.106,0.058
1.6180000e-06,0.144,0.106,0.06
1.6184000e-06,0.148,0.102,0.06
1.6188000e-06,0.148,0.106,0.058
1.6192000e-06,0.144,0.106,0.056
1.6196000e-06,0.14,0.106,0.058
1.6200000e-06,0.138,0.102,0.058
1.6204000e-06,0.138,0.1,0.058
1.6208000e-06,0.138,0.102,0.058
1.6212000e-06,0.138,0.098,0.06
1.6216000e-06,0.134,0.096,0.056
1.6220000e-06,0.134,0.096,0.056
1.6224000e-06,0.134,0.098,0.056
1.6228000e-06,0.134,0.1,0.058
1.6232000e-06,0.134,0.1,0.058
1.6236000e-06,0.138,0.098,0.056
1.6240000e-06,0.138,0.098,0.062
1.6244000e-06,0.142,0.102,0.06
1.6248000e-06,0.142,0.102,0.058
1.6252000e-06,0.142,0.102,0.058
1.6256000e-06,0.144,0.1,0.06
1.6260000e-06,0.142,0.104,0.056
1.6264000e-06,0.148,0.104,0.056
1.6268000e-06,0.15,0.106,0.054
1.6272000e-06,0.148,0.106,0.056
1.6276000e-06,0.148,0.106,0.056
1.6280000e-06,0.146,0.104,0.06
1.6284000e-06,0.144,0.106,0.056
1.6288000e-06,0.142,0.106,0.058
1.6292000e-06,0.142,0.104,0.056
1.6296000e-06,0.138,0.098,0.054
1.6300000e-06,0.136,0.098,0.054
1.6304000e-06,0.136,0.096,0.054
1.6308000e-06,0.136,0.096,0.056
1.6312000e-06,0.136,0.1,0.054
1.6316000e-06,0.134,0.098,0.054
1.6320000e-06,0.136,0.098,0.058
1.6324000e-06,0.136,0.096,0.058
1.6328000e-06,0.136,0.098,0.056
1.6332000e-06,0.134,0.1,0.054
1.6336000e-06,0.136,0.102,0.056
1.6340000e-06,0.138,0.102,0.054
1.6344000e-06,0.138,0.1,0.056
1.6348000e-06,0.142,0.102,0.054
1.6352000e-06,0.144,0.102,0.056
1.6356000e-06,0.146,0.102,0.056
1.6360000e-06,0.146,0.104,0.056
1.6364000e-06,0.148,0.106,0.056
1.6368000e-06,0.148,0.102,0.058
1.6372000e-06,0.15,0.102,0.054
1.6376000e-06,0.148,0.106,0.054
1.6380000e-06,0.146,0.102,0.052
1.6384000e-06,0.146,0.1,0.054
1.6388000e-06,0.142,0.098,0.052
1.6392000e-06,0.142,0.096,0.05
1.6396000e-06,0.14,0.098,0.052
1.6400000e-06,0.136,0.096,0.054
1.6404000e-06,0.134,0.094,0.05
1.6408000e-06,0.138,0.094,0.05
1.6412000e-06,0.138,0.096,0.048
1.6416000e-06,0.132,0.096,0.05
1.6420000e-06,0.134,0.096,0.054
1.6424000e-06,0.134,0.096,0.052
1.6428000e-06,0.134,0.096,0.056
1.6432000e-06,0.136,0.096,0.054
1.6436000e-06,0.138,0.098,0.056
1.6440000e-06,0.14,0.1,0.054
1.6444000e-06,0.14,0.102,0.054
1.6448000e-06,0.14,0.1,0.054
1.6452000e-06,0.146,0.102,0.054
1.6456000e-06,0.146,0.102,0.054
1.6460000e-06,0.148,0.106,0.052
