Model,DPO3034
Firmware Version,2.16

Point Format,Y,,
Horizontal Units,S,,
Horizontal Scale,0.0002,,
Sample Interval,4e-10,,
Record Length,5e+06,,
Gating,49.0% to 51.00%,49.0% to 51.00%,49.0% to 51.00%
Probe Attenuation,1,1,1
Vertical Units,V,V,V
Vertical Offset,0,0,0
Vertical Scale,0.02,0.02,0.02
Label,,,
TIME,CH1,CH2,CH3
2.7684000e-04,0.0744,0.0784,0.0672
2.7684040e-04,0.0768,0.0784,0.0696
2.7684080e-04,0.0776,0.0784,0.0712
2.7684120e-04,0.0776,0.0792,0.0704
2.7684160e-04,0.0784,0.0792,0.072
2.7684200e-04,0.0792,0.0792,0.0712
2.7684240e-04,0.0792,0.0808,0.0712
2.7684280e-04,0.0792,0.0784,0.072
2.7684320e-04,0.08,0.076,0.0728
2.7684360e-04,0.08,0.0752,0.0728
2.7684400e-04,0.0784,0.0736,0.0712
2.7684440e-04,0.0776,0.0736,0.0712
2.7684480e-04,0.0768,0.0704,0.0728
2.7684520e-04,0.0752,0.0688,0.0736
2.7684560e-04,0.0744,0.0672,0.072
2.7684600e-04,0.0728,0.0656,0.072
2.7684640e-04,0.0728,0.068,0.072
2.7684680e-04,0.072,0.0672,0.0704
2.7684720e-04,0.0728,0.0672,0.0704
2.7684760e-04,0.0728,0.0688,0.0712
2.7684800e-04,0.0744,0.0704,0.0704
2.7684840e-04,0.0736,0.0704,0.0704
2.7684880e-04,0.0744,0.0704,0.0704
2.7684920e-04,0.0752,0.0712,0.0712
2.7684960e-04,0.0768,0.0728,0.0688
2.7685000e-04,0.0784,0.072,0.0704
2.7685040e-04,0.0792,0.0728,0.0696
2.7685080e-04,0.0784,0.0728,0.0712
2.7685120e-04,0.0792,0.0744,0.0712
2.7685160e-04,0.08,0.0728,0.0728
2.7685200e-04,0.0784,0.0728,0.072
2.7685240e-04,0.0784,0.0712,0.072
2.7685280e-04,0.0776,0.0712,0.072
2.7685320e-04,0.0776,0.0696,0.072
2.7685360e-04,0.0776,0.068,0.0736
2.7685400e-04,0.0768,0.068,0.072
2.7685440e-04,0.0768,0.0656,0.0728
2.7685480e-04,0.0744,0.0632,0.0728
2.7685520e-04,0.0744,0.0624,0.072
2.7685560e-04,0.0744,0.0616,0.0728
2.7685600e-04,0.0744,0.06,0.072
2.7685640e-04,0.0744,0.0616,0.072
2.7685680e-04,0.0744,0.0632,0.0696
2.7685720e-04,0.0744,0.064,0.0704
2.7685760e-04,0.0752,0.068,0.0688
2.7685800e-04,0.0752,0.0664,0.0688
2.7685840e-04,0.0776,0.0664,0.0704
2.7685880e-04,0.076,0.0688,0.0704
2.7685920e-04,0.0784,0.0696,0.0704
2.7685960e-04,0.0784,0.0688,0.0688
2.7686000e-04,0.08,0.0696,0.0688
2.7686040e-04,0.0792,0.0704,0.0688
2.7686080e-04,0.08,0.0696,0.0696
2.7686120e-04,0.0792,0.0704,0.0696
2.7686160e-04,0.0776,0.0696,0.0688
2.7686200e-04,0.0768,0.068,0.0672
2.7686240e-04,0.076,0.0672,0.068
2.7686280e-04,0.076,0.0656,0.068
2.7686320e-04,0.0744,0.064,0.068
2.7686360e-04,0.0728,0.0632,0.068
2.7686400e-04,0.0728,0.0616,0.068
2.7686440e-04,0.0728,0.0592,0.068
2.7686480e-04,0.0712,0.0584,0.0688
2.7686520e-04,0.072,0.0584,0.068
2.7686560e-04,0.0712,0.0592,0.0664
2.7686600e-04,0.0728,0.0592,0.0664
2.7686640e-04,0.0712,0.0608,0.0664
2.7686680e-04,0.0736,0.0632,0.0664
2.7686720e-04,0.076,0.0648,0.0664
2.7686760e-04,0.076,0.0656,0.0656
2.7686800e-04,0.0768,0.0664,0.0656
2.7686840e-04,0.0776,0.0664,0.0664
2.7686880e-04,0.0792,0.0672,0.0648
2.7686920e-04,0.0784,0.068,0.0664
2.7686960e-04,0.0792,0.068,0.0664
2.7687000e-04,0.0792,0.068,0.0656
2.7687040e-04,0.0808,0.0664,0.064
2.7687080e-04,0.0792,0.0656,0.0656
2.7687120e-04,0.0784,0.0648,0.064
2.7687160e-04,0.076,0.0648,0.0632
2.7687200e-04,0.076,0.0632,0.0632
2.7687240e-04,0.0744,0.0608,0.0616
2.7687280e-04,0.0744,0.06,0.0624
2.7687320e-04,0.072,0.0592,0.0624
2.7687360e-04,0.072,0.0576,0.0616
2.7687400e-04,0.0704,0.056,0.0616
2.7687440e-04,0.0704,0.0536,0.0624
2.7687480e-04,0.0704,0.052,0.0608
2.7687520e-04,0.0712,0.052,0.0608
2.7687560e-04,0.0712,0.0536,0.0592
2.7687600e-04,0.072,0.0552,0.06
2.7687640e-04,0.0744,0.0568,0.06
2.7687680e-04,0.0744,0.0592,0.0608
2.7687720e-04,0.076,0.0608,0.06
2.7687760e-04,0.0784,0.0624,0.0608
2.7687800e-04,0.08,0.064,0.0592
2.7687840e-04,0.0808,0.0648,0.06
2.7687880e-04,0.0808,0.0648,0.0608
2.7687920e-04,0.0792,0.0664,0.06
2.7687960e-04,0.0792,0.068,0.0592
2.7688000e-04,0.0816,0.068,0.0584
2.7688040e-04,0.08,0.0672,0.0584
2.7688080e-04,0.0784,0.0664,0.0576
2.7688120e-04,0.0784,0.064,0.0592
2.7688160e-04,0.0768,0.0624,0.0576
2.7688200e-04,0.0744,0.0624,0.056
2.7688240e-04,0.0736,0.0584,0.056
2.7688280e-04,0.0728,0.0576,0.056
2.7688320e-04,0.072,0.0544,0.0576
2.7688360e-04,0.0704,0.0528,0.0552
2.7688400e-04,0.0704,0.0528,0.0536
2.7688440e-04,0.0712,0.0512,0.0536
2.7688480e-04,0.0704,0.052,0.0536
2.7688520e-04,0.0704,0.0528,0.0536
2.7688560e-04,0.0704,0.0544,0.0536
2.7688600e-04,0.072,0.0584,0.0512
2.7688640e-04,0.0728,0.0584,0.0504
2.7688680e-04,0.0736,0.0576,0.052
2.7688720e-04,0.076,0.0584,0.0512
2.7688760e-04,0.076,0.06,0.0528
2.7688800e-04,0.0776,0.0632,0.052
2.7688840e-04,0.0784,0.0656,0.0512
2.7688880e-04,0.0792,0.0656,0.0512
2.7688920e-04,0.08,0.0656,0.0512
2.7688960e-04,0.0792,0.0672,0.0512
2.7689000e-04,0.08,0.0672,0.0512
2.7689040e-04,0.0784,0.0672,0.0504
2.7689080e-04,0.0776,0.0648,0.0504
2.7689120e-04,0.0768,0.0648,0.0504
2.7689160e-04,0.0752,0.0632,0.0504
2.7689200e-04,0.0744,0.0592,0.0488
2.7689240e-04,0.0728,0.056,0.0496
2.7689280e-04,0.0728,0.0536,0.0496
2.7689320e-04,0.0704,0.0512,0.0464
2.7689360e-04,0.072,0.0512,0.0456
2.7689400e-04,0.0712,0.0512,0.0448
2.7689440e-04,0.072,0.0504,0.0448
2.7689480e-04,0.0728,0.0512,0.0448
2.7689520e-04,0.0728,0.052,0.0432
2.7689560e-04,0.0736,0.052,0.0432
2.7689600e-04,0.076,0.0528,0.0432
2.7689640e-04,0.0776,0.0536,0.0416
2.7689680e-04,0.0784,0.056,0.0408
2.7689720e-04,0.0792,0.0576,0.0424
2.7689760e-04,0.0784,0.0616,0.0424
2.7689800e-04,0.0792,0.0616,0.0424
2.7689840e-04,0.0792,0.064,0.0432
2.7689880e-04,0.0784,0.0656,0.044
2.7689920e-04,0.0784,0.0664,0.0432
2.7689960e-04,0.0776,0.068,0.0424
2.7690000e-04,0.0776,0.068,0.0432
2.7690040e-04,0.0744,0.068,0.0424
2.7690080e-04,0.0728,0.068,0.0424
2.7690120e-04,0.0712,0.0656,0.0408
2.7690160e-04,0.0712,0.064,0.0416
2.7690200e-04,0.0704,0.0624,0.0408
2.7690240e-04,0.0688,0.0616,0.0408
2.7690280e-04,0.068,0.0576,0.04
2.7690320e-04,0.0672,0.056,0.04
2.7690360e-04,0.068,0.0552,0.04
2.7690400e-04,0.068,0.0544,0.04
2.7690440e-04,0.0696,0.0544,0.0368
2.7690480e-04,0.0712,0.0552,0.0368
2.7690520e-04,0.0728,0.0552,0.036
2.7690560e-04,0.0744,0.0544,0.0352
2.7690600e-04,0.076,0.0544,0.036
2.7690640e-04,0.0776,0.056,0.0344
2.7690680e-04,0.0776,0.056,0.0344
2.7690720e-04,0.0784,0.0576,0.036
2.7690760e-04,0.0784,0.0576,0.036
2.7690800e-04,0.0792,0.0592,0.0344
2.7690840e-04,0.0784,0.0608,0.0352
2.7690880e-04,0.0784,0.0624,0.036
2.7690920e-04,0.0768,0.064,0.036
2.7690960e-04,0.076,0.064,0.036
2.7691000e-04,0.0752,0.064,0.0344
2.7691040e-04,0.0744,0.0664,0.036
2.7691080e-04,0.0728,0.0648,0.0352
2.7691120e-04,0.0736,0.0624,0.0352
2.7691160e-04,0.0736,0.0608,0.0368
2.7691200e-04,0.0728,0.06,0.0368
2.7691240e-04,0.072,0.06,0.036
2.7691280e-04,0.0712,0.0592,0.0344
2.7691320e-04,0.072,0.0576,0.0336
2.7691360e-04,0.0728,0.0568,0.0328
2.7691400e-04,0.0736,0.0552,0.032
2.7691440e-04,0.0744,0.0552,0.0328
2.7691480e-04,0.0752,0.0552,0.0328
2.7691520e-04,0.0768,0.0536,0.0312
2.7691560e-04,0.0784,0.0536,0.0312
2.7691600e-04,0.0792,0.0536,0.032
2.7691640e-04,0.0808,0.0536,0.0304
2.7691680e-04,0.0792,0.0552,0.0296
2.7691720e-04,0.0792,0.0576,0.0288
2.7691760e-04,0.08,0.0592,0.0288
2.7691800e-04,0.0784,0.06,0.0296
2.7691840e-04,0.0768,0.0608,0.028
2.7691880e-04,0.0768,0.0624,0.028
2.7691920e-04,0.0752,0.064,0.0288
2.7691960e-04,0.0744,0.0656,0.0304
2.7692000e-04,0.0736,0.0664,0.0296
2.7692040e-04,0.072,0.0648,0.0304
2.7692080e-04,0.0704,0.0648,0.0328
2.7692120e-04,0.0696,0.0616,0.032
2.7692160e-04,0.0696,0.0616,0.0304
2.7692200e-04,0.068,0.06,0.0304
2.7692240e-04,0.0672,0.0592,0.0304
2.7692280e-04,0.0672,0.0568,0.0304
2.7692320e-04,0.0688,0.056,0.0312
2.7692360e-04,0.0696,0.056,0.0304
2.7692400e-04,0.0696,0.0568,0.0288
2.7692440e-04,0.0728,0.056,0.0288
2.7692480e-04,0.0744,0.0552,0.028
2.7692520e-04,0.0768,0.0552,0.028
2.7692560e-04,0.0784,0.0536,0.0272
2.7692600e-04,0.0776,0.0544,0.0264
2.7692640e-04,0.0784,0.0544,0.0264
2.7692680e-04,0.0792,0.0552,0.0248
2.7692720e-04,0.08,0.0568,0.024
2.7692760e-04,0.0792,0.0568,0.0256
2.7692800e-04,0.0792,0.0584,0.0232
2.7692840e-04,0.0792,0.0592,0.0232
2.7692880e-04,0.0768,0.06,0.0232
2.7692920e-04,0.0752,0.0616,0.024
2.7692960e-04,0.0728,0.0624,0.024
2.7693000e-04,0.0728,0.06,0.0248
2.7693040e-04,0.0704,0.0592,0.0256
2.7693080e-04,0.0696,0.0592,0.0256
2.7693120e-04,0.0696,0.0576,0.0272
2.7693160e-04,0.0688,0.056,0.0272
2.7693200e-04,0.0688,0.0552,0.0264
2.7693240e-04,0.0688,0.0552,0.0264
2.7693280e-04,0.0704,0.0536,0.028
2.7693320e-04,0.0712,0.0536,0.0272
2.7693360e-04,0.0728,0.0528,0.0264
2.7693400e-04,0.0744,0.0528,0.0272
2.7693440e-04,0.0752,0.0528,0.0272
2.7693480e-04,0.0768,0.0528,0.028
2.7693520e-04,0.08,0.0512,0.0272
2.7693560e-04,0.0808,0.0512,0.0256
2.7693600e-04,0.0808,0.0536,0.0248
2.7693640e-04,0.0824,0.0536,0.024
2.7693680e-04,0.0824,0.0544,0.0224
2.7693720e-04,0.08,0.056,0.0224
2.7693760e-04,0.0792,0.0568,0.0216
2.7693800e-04,0.0784,0.0584,0.0216
2.7693840e-04,0.0776,0.0584,0.0216
2.7693880e-04,0.0752,0.0592,0.02
2.7693920e-04,0.0736,0.0592,0.02
2.7693960e-04,0.0736,0.0576,0.0208
2.7694000e-04,0.0704,0.0552,0.0208
2.7694040e-04,0.0688,0.0552,0.0208
2.7694080e-04,0.0688,0.0552,0.0208
2.7694120e-04,0.068,0.0544,0.0216
2.7694160e-04,0.068,0.0536,0.0216
2.7694200e-04,0.0664,0.0536,0.0224
2.7694240e-04,0.068,0.0528,0.0224
2.7694280e-04,0.0696,0.0528,0.0232
2.7694320e-04,0.0712,0.0528,0.0232
2.7694360e-04,0.072,0.0512,0.0232
2.7694400e-04,0.0752,0.052,0.0248
2.7694440e-04,0.076,0.0512,0.0232
2.7694480e-04,0.0776,0.052,0.0232
2.7694520e-04,0.0792,0.0512,0.0224
2.7694560e-04,0.08,0.052,0.0216
2.7694600e-04,0.08,0.0528,0.0208
2.7694640e-04,0.0808,0.0536,0.0216
2.7694680e-04,0.08,0.0544,0.0192
2.7694720e-04,0.0808,0.0528,0.02
2.7694760e-04,0.0808,0.052,0.0192
2.7694800e-04,0.0784,0.0528,0.0192
2.7694840e-04,0.0768,0.0536,0.0192
2.7694880e-04,0.076,0.0536,0.0192
2.7694920e-04,0.0728,0.052,0.0184
2.7694960e-04,0.072,0.0512,0.0184
2.7695000e-04,0.0704,0.0488,0.0176
2.7695040e-04,0.0696,0.0488,0.0176
2.7695080e-04,0.068,0.0472,0.0176
2.7695120e-04,0.0664,0.0472,0.0176
2.7695160e-04,0.0664,0.048,0.0184
2.7695200e-04,0.0664,0.0464,0.0184
2.7695240e-04,0.068,0.0456,0.0192
2.7695280e-04,0.0688,0.0448,0.0192
2.7695320e-04,0.0704,0.0456,0.02
2.7695360e-04,0.072,0.0448,0.0192
2.7695400e-04,0.0728,0.0456,0.0192
2.7695440e-04,0.0744,0.0456,0.0192
2.7695480e-04,0.076,0.0448,0.0184
2.7695520e-04,0.0784,0.0448,0.0176
2.7695560e-04,0.0784,0.0472,0.0184
2.7695600e-04,0.0792,0.0472,0.0176
2.7695640e-04,0.0792,0.0472,0.0168
2.7695680e-04,0.0776,0.0472,0.016
2.7695720e-04,0.0768,0.0472,0.0168
2.7695760e-04,0.0752,0.0504,0.0152
2.7695800e-04,0.0744,0.0496,0.0152
2.7695840e-04,0.072,0.0496,0.0152
2.7695880e-04,0.0688,0.0496,0.0144
2.7695920e-04,0.068,0.0496,0.0152
2.7695960e-04,0.0664,0.0488,0.0152
2.7696000e-04,0.0656,0.048,0.0144
2.7696040e-04,0.064,0.0456,0.0144
2.7696080e-04,0.0624,0.0448,0.0144
2.7696120e-04,0.0624,0.044,0.0144
2.7696160e-04,0.0624,0.0448,0.0144
2.7696200e-04,0.064,0.044,0.0152
2.7696240e-04,0.064,0.044,0.0152
2.7696280e-04,0.0656,0.0432,0.0144
2.7696320e-04,0.068,0.0424,0.0144
2.7696360e-04,0.0704,0.0424,0.0136
2.7696400e-04,0.0728,0.0408,0.0136
2.7696440e-04,0.0736,0.04,0.0136
2.7696480e-04,0.0752,0.0408,0.0136
2.7696520e-04,0.0768,0.0408,0.0136
2.7696560e-04,0.0784,0.0408,0.0136
2.7696600e-04,0.0784,0.0416,0.0128
2.7696640e-04,0.0784,0.0416,0.0152
2.7696680e-04,0.0768,0.0416,0.0144
2.7696720e-04,0.0752,0.0416,0.0144
2.7696760e-04,0.0728,0.0432,0.0136
2.7696800e-04,0.072,0.0432,0.0128
2.7696840e-04,0.0704,0.0424,0.012
2.7696880e-04,0.0688,0.0424,0.0112
2.7696920e-04,0.0672,0.0416,0.0128
2.7696960e-04,0.0664,0.0424,0.012
2.7697000e-04,0.0656,0.0416,0.012
2.7697040e-04,0.0632,0.0416,0.0112
2.7697080e-04,0.0632,0.0416,0.0112
2.7697120e-04,0.0648,0.0432,0.0112
2.7697160e-04,0.0648,0.0424,0.0112
2.7697200e-04,0.0632,0.0408,0.0128
2.7697240e-04,0.0632,0.0416,0.012
2.7697280e-04,0.0656,0.0392,0.0128
2.7697320e-04,0.068,0.0384,0.0128
2.7697360e-04,0.0696,0.0376,0.0128
2.7697400e-04,0.072,0.0376,0.0128
2.7697440e-04,0.072,0.0384,0.012
2.7697480e-04,0.0752,0.036,0.012
2.7697520e-04,0.0752,0.0336,0.0136
2.7697560e-04,0.0752,0.0336,0.0144
2.7697600e-04,0.0752,0.0336,0.0144
2.7697640e-04,0.076,0.0352,0.0128
2.7697680e-04,0.0744,0.036,0.0128
2.7697720e-04,0.0744,0.0368,0.0112
2.7697760e-04,0.0728,0.036,0.012
2.7697800e-04,0.0704,0.036,0.012
2.7697840e-04,0.0704,0.036,0.0112
2.7697880e-04,0.0696,0.0376,0.012
2.7697920e-04,0.0664,0.0376,0.0104
2.7697960e-04,0.0648,0.0376,0.0104
2.7698000e-04,0.0648,0.0384,0.0096
2.7698040e-04,0.0632,0.0384,0.0096
2.7698080e-04,0.0624,0.0384,0.0104
2.7698120e-04,0.0632,0.0392,0.0112
2.7698160e-04,0.064,0.0384,0.0104
2.7698200e-04,0.064,0.0376,0.0104
2.7698240e-04,0.0656,0.0368,0.0096
2.7698280e-04,0.068,0.0352,0.0096
2.7698320e-04,0.0704,0.036,0.0104
2.7698360e-04,0.0712,0.0352,0.0104
2.7698400e-04,0.072,0.0344,0.0104
2.7698440e-04,0.0728,0.0328,0.0104
2.7698480e-04,0.0728,0.0328,0.0104
2.7698520e-04,0.076,0.0328,0.0104
2.7698560e-04,0.076,0.0344,0.0096
2.7698600e-04,0.076,0.0344,0.0072
2.7698640e-04,0.076,0.0336,0.0072
2.7698680e-04,0.0744,0.0344,0.008
2.7698720e-04,0.0744,0.0352,0.008
2.7698760e-04,0.072,0.036,0.0064
2.7698800e-04,0.0704,0.036,0.0064
2.7698840e-04,0.0696,0.0352,0.0072
2.7698880e-04,0.0672,0.0368,0.0072
2.7698920e-04,0.0664,0.0368,0.0064
2.7698960e-04,0.064,0.0384,0.008
2.7699000e-04,0.0624,0.0384,0.008
2.7699040e-04,0.0624,0.0392,0.0104
2.7699080e-04,0.0616,0.0384,0.0096
2.7699120e-04,0.0616,0.0368,0.008
2.7699160e-04,0.0624,0.0376,0.008
2.7699200e-04,0.0632,0.0384,0.0096
2.7699240e-04,0.0632,0.0376,0.0104
2.7699280e-04,0.0656,0.0376,0.0104
2.7699320e-04,0.0648,0.0376,0.0088
2.7699360e-04,0.0672,0.036,0.0088
2.7699400e-04,0.068,0.036,0.0088
2.7699440e-04,0.0704,0.0376,0.0088
2.7699480e-04,0.0704,0.0376,0.0072
2.7699520e-04,0.0728,0.036,0.0072
2.7699560e-04,0.072,0.036,0.008
2.7699600e-04,0.0728,0.0368,0.008
2.7699640e-04,0.072,0.0368,0.0072
2.7699680e-04,0.0712,0.0344,0.0064
2.7699720e-04,0.0696,0.0352,0.0056
2.7699760e-04,0.0696,0.036,0.0056
2.7699800e-04,0.0688,0.0352,0.0064
2.7699840e-04,0.068,0.0368,0.0072
2.7699880e-04,0.0656,0.0376,0.0064
2.7699920e-04,0.064,0.0392,0.008
2.7699960e-04,0.0624,0.0392,0.008
2.7700000e-04,0.0616,0.04,0.0064
2.7700040e-04,0.0584,0.0392,0.008
2.7700080e-04,0.0584,0.0392,0.008
2.7700120e-04,0.0584,0.0408,0.0064
2.7700160e-04,0.06,0.0392,0.0056
2.7700200e-04,0.06,0.0392,0.0048
2.7700240e-04,0.0608,0.0392,0.0048
2.7700280e-04,0.0616,0.04,0.004
2.7700320e-04,0.064,0.0408,0.0048
2.7700360e-04,0.0648,0.04,0.0064
2.7700400e-04,0.0664,0.0408,0.0064
2.7700440e-04,0.0672,0.0416,0.0064
2.7700480e-04,0.0704,0.0408,0.0048
2.7700520e-04,0.0712,0.04,0.0056
2.7700560e-04,0.072,0.04,0.0056
2.7700600e-04,0.0704,0.0392,0.0064
2.7700640e-04,0.0704,0.0392,0.0064
2.7700680e-04,0.072,0.0368,0.0064
2.7700720e-04,0.0712,0.0368,0.0064
2.7700760e-04,0.0704,0.0384,0.0064
2.7700800e-04,0.0688,0.0384,0.0072
2.7700840e-04,0.0688,0.0384,0.0072
2.7700880e-04,0.0672,0.0392,0.0064
2.7700920e-04,0.0664,0.0408,0.0072
2.7700960e-04,0.0656,0.04,0.0072
2.7701000e-04,0.0656,0.0408,0.008
2.7701040e-04,0.064,0.0424,0.0064
2.7701080e-04,0.0632,0.0416,0.008
2.7701120e-04,0.064,0.0416,0.0088
2.7701160e-04,0.0632,0.0408,0.0096
2.7701200e-04,0.0624,0.0416,0.0064
2.7701240e-04,0.0648,0.0432,0.0064
2.7701280e-04,0.0648,0.044,0.0072
2.7701320e-04,0.0656,0.0448,0.0072
2.7701360e-04,0.0664,0.0448,0.0072
2.7701400e-04,0.0672,0.0448,0.008
2.7701440e-04,0.0688,0.044,0.008
2.7701480e-04,0.0696,0.0456,0.008
2.7701520e-04,0.0712,0.048,0.0064
2.7701560e-04,0.072,0.0448,0.008
2.7701600e-04,0.0736,0.0448,0.008
2.7701640e-04,0.0736,0.0432,0.0088
2.7701680e-04,0.0744,0.044,0.0096
2.7701720e-04,0.076,0.0432,0.0096
2.7701760e-04,0.0744,0.0424,0.0096
2.7701800e-04,0.0736,0.0424,0.0096
2.7701840e-04,0.0712,0.0424,0.0096
2.7701880e-04,0.0696,0.044,0.008
2.7701920e-04,0.0696,0.0448,0.0088
2.7701960e-04,0.0664,0.0472,0.0104
2.7702000e-04,0.0648,0.0464,0.0088
2.7702040e-04,0.0632,0.0464,0.0096
2.7702080e-04,0.0632,0.048,0.0096
2.7702120e-04,0.0608,0.0488,0.0088
2.7702160e-04,0.06,0.0488,0.0096
2.7702200e-04,0.0592,0.048,0.0088
2.7702240e-04,0.0576,0.048,0.0096
2.7702280e-04,0.0592,0.0472,0.0088
2.7702320e-04,0.06,0.0472,0.0104
2.7702360e-04,0.0616,0.0472,0.0104
2.7702400e-04,0.0624,0.048,0.0104
2.7702440e-04,0.0656,0.0464,0.0112
2.7702480e-04,0.0672,0.048,0.012
2.7702520e-04,0.068,0.048,0.0128
2.7702560e-04,0.0688,0.0472,0.012
2.7702600e-04,0.0704,0.0472,0.0128
2.7702640e-04,0.0704,0.0472,0.0128
2.7702680e-04,0.0704,0.0472,0.0136
2.7702720e-04,0.0712,0.0456,0.0136
2.7702760e-04,0.072,0.0464,0.0136
2.7702800e-04,0.0712,0.0472,0.0136
2.7702840e-04,0.0704,0.048,0.0152
2.7702880e-04,0.0704,0.048,0.0144
2.7702920e-04,0.0704,0.048,0.0144
2.7702960e-04,0.0672,0.0504,0.0144
2.7703000e-04,0.0656,0.0504,0.016
2.7703040e-04,0.0632,0.0488,0.0152
2.7703080e-04,0.0624,0.0488,0.0152
2.7703120e-04,0.0616,0.0488,0.0152
2.7703160e-04,0.0592,0.048,0.0168
2.7703200e-04,0.0608,0.0496,0.0184
2.7703240e-04,0.0608,0.0496,0.0168
2.7703280e-04,0.0624,0.048,0.0168
2.7703320e-04,0.0608,0.0456,0.0176
2.7703360e-04,0.0632,0.0472,0.0176
2.7703400e-04,0.0648,0.0464,0.0176
2.7703440e-04,0.0672,0.048,0.0184
2.7703480e-04,0.0664,0.0488,0.0176
2.7703520e-04,0.0696,0.0504,0.0176
2.7703560e-04,0.0704,0.0512,0.0184
2.7703600e-04,0.072,0.0512,0.0176
2.7703640e-04,0.0736,0.0528,0.0184
2.7703680e-04,0.0744,0.0528,0.0192
2.7703720e-04,0.0744,0.0536,0.0208
2.7703760e-04,0.0744,0.0552,0.0208
2.7703800e-04,0.0736,0.0544,0.0208
2.7703840e-04,0.0744,0.0528,0.02
2.7703880e-04,0.072,0.0528,0.0208
2.7703920e-04,0.0712,0.0536,0.0232
2.7703960e-04,0.0712,0.0536,0.0232
2.7704000e-04,0.0688,0.0536,0.0224
2.7704040e-04,0.0672,0.0528,0.0232
2.7704080e-04,0.0656,0.052,0.024
2.7704120e-04,0.0648,0.0528,0.024
2.7704160e-04,0.0648,0.0528,0.0248
2.7704200e-04,0.064,0.0512,0.0248
2.7704240e-04,0.0616,0.0512,0.0248
2.7704280e-04,0.0616,0.0504,0.0256
2.7704320e-04,0.0632,0.0504,0.0248
2.7704360e-04,0.0632,0.0504,0.0256
2.7704400e-04,0.064,0.052,0.0256
2.7704440e-04,0.0648,0.052,0.0248
2.7704480e-04,0.0672,0.0528,0.0264
2.7704520e-04,0.0688,0.052,0.0264
2.7704560e-04,0.072,0.0528,0.0256
2.7704600e-04,0.0736,0.0536,0.0256
2.7704640e-04,0.0752,0.0528,0.0264
2.7704680e-04,0.0752,0.0536,0.0272
2.7704720e-04,0.076,0.0544,0.028
2.7704760e-04,0.0768,0.0544,0.028
2.7704800e-04,0.0776,0.0552,0.0304
2.7704840e-04,0.0776,0.0552,0.0296
2.7704880e-04,0.0768,0.056,0.0296
2.7704920e-04,0.0752,0.0552,0.0304
2.7704960e-04,0.0752,0.0552,0.0312
2.7705000e-04,0.072,0.0536,0.0328
2.7705040e-04,0.0704,0.0528,0.0312
2.7705080e-04,0.068,0.0536,0.032
2.7705120e-04,0.0648,0.0536,0.032
2.7705160e-04,0.0632,0.0536,0.032
2.7705200e-04,0.0624,0.052,0.0312
2.7705240e-04,0.0608,0.0512,0.032
2.7705280e-04,0.06,0.052,0.0336
2.7705320e-04,0.06,0.0536,0.032
2.7705360e-04,0.0608,0.0544,0.0328
2.7705400e-04,0.0616,0.0536,0.0312
2.7705440e-04,0.0616,0.0536,0.0312
2.7705480e-04,0.064,0.0536,0.0312
2.7705520e-04,0.0672,0.0544,0.0312
2.7705560e-04,0.0704,0.0544,0.032
2.7705600e-04,0.072,0.056,0.032
2.7705640e-04,0.0736,0.0576,0.0328
2.7705680e-04,0.0744,0.0576,0.0336
2.7705720e-04,0.0744,0.0568,0.0344
2.7705760e-04,0.0744,0.0576,0.0344
2.7705800e-04,0.076,0.0584,0.036
2.7705840e-04,0.0752,0.0592,0.036
2.7705880e-04,0.0752,0.0592,0.0368
2.7705920e-04,0.0728,0.0592,0.0368
2.7705960e-04,0.072,0.0576,0.036
2.7706000e-04,0.0696,0.0568,0.0368
2.7706040e-04,0.0672,0.0576,0.0384
2.7706080e-04,0.0648,0.0568,0.0384
2.7706120e-04,0.064,0.0568,0.0376
2.7706160e-04,0.0632,0.056,0.0376
2.7706200e-04,0.0616,0.056,0.036
2.7706240e-04,0.0608,0.056,0.0384
2.7706280e-04,0.0608,0.056,0.0376
2.7706320e-04,0.0608,0.056,0.0376
2.7706360e-04,0.0608,0.0536,0.0376
2.7706400e-04,0.0632,0.0552,0.0376
2.7706440e-04,0.0656,0.056,0.0368
2.7706480e-04,0.0672,0.0552,0.036
2.7706520e-04,0.0696,0.0552,0.0368
2.7706560e-04,0.072,0.056,0.0376
2.7706600e-04,0.0744,0.0584,0.036
2.7706640e-04,0.0768,0.0584,0.0384
2.7706680e-04,0.0768,0.0608,0.0376
2.7706720e-04,0.0792,0.06,0.0384
2.7706760e-04,0.0792,0.0616,0.0384
2.7706800e-04,0.0808,0.0616,0.0392
2.7706840e-04,0.08,0.0608,0.04
2.7706880e-04,0.0784,0.06,0.04
2.7706920e-04,0.0768,0.06,0.0408
2.7706960e-04,0.076,0.0592,0.0416
2.7707000e-04,0.0744,0.0584,0.0432
2.7707040e-04,0.072,0.0584,0.0432
2.7707080e-04,0.068,0.0576,0.0432
2.7707120e-04,0.0672,0.0568,0.0448
2.7707160e-04,0.0648,0.0544,0.044
2.7707200e-04,0.0648,0.0552,0.0432
2.7707240e-04,0.0648,0.0552,0.044
2.7707280e-04,0.0656,0.0528,0.0424
2.7707320e-04,0.0656,0.0528,0.0432
2.7707360e-04,0.064,0.0552,0.0424
2.7707400e-04,0.0648,0.0544,0.0424
2.7707440e-04,0.068,0.0552,0.0408
2.7707480e-04,0.0688,0.056,0.0424
2.7707520e-04,0.0712,0.0576,0.0432
