Model,DPO3034
Firmware Version,2.16

Point Format,Y,,,
Horizontal Units,S,,,
Horizontal Scale,4e-05,,,
Sample Interval,4e-10,,,
Record Length,1e+06,,,
Gating,48.749900% to 51.249900%,48.749900% to 51.249900%,48.749900% to 51.249900%,48.749900% to 51.249900%
Probe Attenuation,1,1,1,1
Vertical Units,V,V,V,V
Vertical Offset,0,0,0,0
Vertical Scale,0.1,0.1,0.05,0.05
Label,,,,
TIME,CH1,CH2,CH3,CH4
4.60318232e-02,0.241766,0.202437,0.0991719,0.09925
4.60318236e-02,0.241156,0.201828,0.0997188,0.0985078
4.60318240e-02,0.241672,0.201359,0.100063,0.0985313
4.60318244e-02,0.241375,0.201156,0.10043,0.0980313
4.60318248e-02,0.241359,0.201672,0.0999922,0.0985625
4.60318252e-02,0.243156,0.201125,0.100453,0.0983281
4.60318256e-02,0.241609,0.200203,0.10018,0.0987344
4.60318260e-02,0.240469,0.200422,0.100867,0.0984297
4.60318264e-02,0.240875,0.200922,0.101422,0.0990313
4.60318268e-02,0.242312,0.199766,0.101234,0.0992813
4.60318272e-02,0.242203,0.200297,0.101008,0.0996953
4.60318276e-02,0.242422,0.199953,0.101367,0.0999688
4.60318280e-02,0.242438,0.200625,0.101117,0.0999922
4.60318284e-02,0.243438,0.201344,0.100633,0.100203
4.60318288e-02,0.242953,0.200609,0.100906,0.101164
4.60318292e-02,0.242641,0.200313,0.100992,0.10107
4.60318296e-02,0.242391,0.201547,0.100953,0.101164
4.60318300e-02,0.242922,0.199859,0.10032,0.101805
4.60318304e-02,0.242359,0.199359,0.100047,0.10143
4.60318308e-02,0.242125,0.202422,0.10068,0.101406
4.60318312e-02,0.242844,0.203203,0.100289,0.101523
4.60318316e-02,0.243391,0.203187,0.100234,0.101273
4.60318320e-02,0.242531,0.203109,0.100305,0.101375
4.60318324e-02,0.243203,0.202719,0.100109,0.100695
4.60318328e-02,0.242984,0.204359,0.100492,0.100195
4.60318332e-02,0.243219,0.203547,0.100203,0.0995703
4.60318336e-02,0.242766,0.201422,0.10025,0.0994453
4.60318340e-02,0.241547,0.201172,0.100875,0.0989297
4.60318344e-02,0.242266,0.202344,0.101219,0.0989688
4.60318348e-02,0.242844,0.201719,0.101102,0.0988047
4.60318352e-02,0.242938,0.201844,0.100797,0.0985
4.60318356e-02,0.242469,0.20175,0.101539,0.0986016
4.60318360e-02,0.242109,0.200531,0.102195,0.0993594
4.60318364e-02,0.242719,0.199781,0.101547,0.0992188
4.60318368e-02,0.243719,0.200219,0.10182,0.0995469
4.60318372e-02,0.243797,0.201719,0.101688,0.0994375
4.60318376e-02,0.242938,0.20075,0.101641,0.10007
4.60318380e-02,0.243469,0.201594,0.101531,0.100148
4.60318384e-02,0.244156,0.202047,0.10175,0.101242
4.60318388e-02,0.243594,0.201516,0.101414,0.101828
4.60318392e-02,0.244312,0.203406,0.101344,0.101883
4.60318396e-02,0.243844,0.203125,0.100734,0.10225
4.60318400e-02,0.243953,0.203453,0.100797,0.102211
4.60318404e-02,0.243859,0.202937,0.101195,0.102219
4.60318408e-02,0.244281,0.202922,0.100977,0.101648
4.60318412e-02,0.244531,0.202641,0.100742,0.101781
4.60318416e-02,0.244,0.2025,0.100563,0.101328
4.60318420e-02,0.243359,0.201484,0.100242,0.101805
4.60318424e-02,0.242172,0.201719,0.100406,0.100633
4.60318428e-02,0.244062,0.203047,0.10093,0.100352
4.60318432e-02,0.244906,0.202266,0.10118,0.0998438
4.60318436e-02,0.243734,0.201937,0.101594,0.100023
4.60318440e-02,0.242578,0.202922,0.101344,0.0997266
4.60318444e-02,0.242203,0.203437,0.102078,0.100039
4.60318448e-02,0.242188,0.203453,0.102438,0.0998828
4.60318452e-02,0.243516,0.201953,0.102336,0.0995078
4.60318456e-02,0.244047,0.202813,0.101883,0.0992969
4.60318460e-02,0.243766,0.203219,0.102164,0.0997188
4.60318464e-02,0.244672,0.202719,0.102406,0.100047
4.60318468e-02,0.244828,0.201578,0.102219,0.100172
4.60318472e-02,0.244828,0.201594,0.102109,0.100484
4.60318476e-02,0.244672,0.201422,0.102398,0.101
4.60318480e-02,0.245469,0.200937,0.102258,0.101711
4.60318484e-02,0.244969,0.202531,0.10207,0.102195
4.60318488e-02,0.245312,0.205187,0.101984,0.101898
4.60318492e-02,0.244875,0.204766,0.101445,0.102445
4.60318496e-02,0.244828,0.204344,0.101984,0.101984
4.60318500e-02,0.243641,0.203078,0.101664,0.102297
4.60318504e-02,0.244156,0.204281,0.101023,0.102273
4.60318508e-02,0.245594,0.204813,0.100844,0.102172
4.60318512e-02,0.245703,0.204797,0.100969,0.101938
4.60318516e-02,0.244688,0.204969,0.100602,0.101414
4.60318520e-02,0.24375,0.203672,0.100906,0.101305
4.60318524e-02,0.245172,0.203406,0.101656,0.100516
4.60318528e-02,0.246281,0.204266,0.100859,0.100641
4.60318532e-02,0.24525,0.203766,0.101898,0.100047
4.60318536e-02,0.245297,0.204047,0.101891,0.0999922
4.60318540e-02,0.243828,0.203328,0.101773,0.0995859
4.60318544e-02,0.243734,0.203797,0.101477,0.0997734
4.60318548e-02,0.244094,0.202609,0.102344,0.100336
4.60318552e-02,0.244734,0.202453,0.102828,0.100289
4.60318556e-02,0.246094,0.203125,0.102734,0.100516
4.60318560e-02,0.245469,0.204156,0.102867,0.100906
4.60318564e-02,0.246438,0.203656,0.103008,0.100852
4.60318568e-02,0.246547,0.203281,0.103313,0.100922
4.60318572e-02,0.245875,0.202828,0.102773,0.101906
4.60318576e-02,0.245391,0.203828,0.102266,0.10168
4.60318580e-02,0.246266,0.203734,0.102352,0.101945
4.60318584e-02,0.247844,0.204266,0.10207,0.102563
4.60318588e-02,0.245906,0.204078,0.102234,0.102398
4.60318592e-02,0.246016,0.203953,0.102047,0.102719
4.60318596e-02,0.246078,0.204266,0.102141,0.102789
4.60318600e-02,0.245656,0.204453,0.101508,0.102406
4.60318604e-02,0.245328,0.206406,0.10143,0.102281
4.60318608e-02,0.246203,0.205219,0.101125,0.101961
4.60318612e-02,0.246016,0.205516,0.101836,0.10132
4.60318616e-02,0.246141,0.204516,0.101664,0.101297
4.60318620e-02,0.247047,0.205594,0.101367,0.10143
4.60318624e-02,0.246562,0.205172,0.101016,0.101305
4.60318628e-02,0.245672,0.205437,0.101555,0.100547
4.60318632e-02,0.245531,0.204109,0.102063,0.100563
4.60318636e-02,0.246703,0.205672,0.102383,0.100266
4.60318640e-02,0.246609,0.205734,0.103117,0.100516
4.60318644e-02,0.247156,0.206031,0.102328,0.0998828
4.60318648e-02,0.244766,0.206031,0.102102,0.100289
4.60318652e-02,0.245766,0.203781,0.102711,0.100633
4.60318656e-02,0.247766,0.203328,0.103578,0.100695
4.60318660e-02,0.247188,0.204609,0.103172,0.101063
4.60318664e-02,0.246891,0.204984,0.103531,0.101516
4.60318668e-02,0.246875,0.203266,0.103313,0.10175
4.60318672e-02,0.247156,0.204125,0.103406,0.10193
4.60318676e-02,0.246719,0.205031,0.103289,0.10243
4.60318680e-02,0.24775,0.205375,0.101844,0.10282
4.60318684e-02,0.246484,0.205734,0.102234,0.10325
4.60318688e-02,0.246156,0.205391,0.102617,0.103469
4.60318692e-02,0.246703,0.205797,0.102266,0.103203
4.60318696e-02,0.246688,0.205547,0.101875,0.103305
4.60318700e-02,0.246,0.205406,0.101438,0.10318
4.60318704e-02,0.245672,0.206859,0.101578,0.103055
4.60318708e-02,0.246672,0.206547,0.102164,0.102805
4.60318712e-02,0.247031,0.207469,0.102289,0.102539
4.60318716e-02,0.247719,0.207141,0.101914,0.102063
4.60318720e-02,0.249766,0.206906,0.102211,0.101594
4.60318724e-02,0.246812,0.206109,0.102133,0.101008
4.60318728e-02,0.246734,0.205578,0.102555,0.100523
4.60318732e-02,0.248266,0.205687,0.102813,0.101141
4.60318736e-02,0.247484,0.206891,0.103164,0.100445
4.60318740e-02,0.246422,0.206547,0.102758,0.100266
4.60318744e-02,0.248219,0.205,0.103578,0.100539
4.60318748e-02,0.246953,0.206172,0.103563,0.100516
4.60318752e-02,0.246547,0.204359,0.103617,0.101203
4.60318756e-02,0.248016,0.202953,0.104109,0.101352
4.60318760e-02,0.248734,0.203828,0.103844,0.101734
4.60318764e-02,0.248562,0.205719,0.103789,0.101414
4.60318768e-02,0.246703,0.205141,0.103367,0.102086
4.60318772e-02,0.248234,0.204672,0.103758,0.102727
4.60318776e-02,0.249437,0.204828,0.103336,0.103008
4.60318780e-02,0.249656,0.205156,0.103164,0.103164
4.60318784e-02,0.248062,0.205375,0.103203,0.10368
4.60318788e-02,0.247906,0.206156,0.102797,0.10343
4.60318792e-02,0.246859,0.206172,0.10282,0.103414
4.60318796e-02,0.247156,0.207406,0.10275,0.104109
4.60318800e-02,0.248531,0.207531,0.102359,0.103594
4.60318804e-02,0.247688,0.206266,0.102367,0.103383
4.60318808e-02,0.247422,0.206344,0.102477,0.10268
4.60318812e-02,0.247859,0.207234,0.102477,0.101758
4.60318816e-02,0.247781,0.20775,0.101891,0.101539
4.60318820e-02,0.248344,0.207594,0.10225,0.101211
4.60318824e-02,0.250531,0.207047,0.102727,0.101188
4.60318828e-02,0.250156,0.206203,0.103109,0.10118
4.60318832e-02,0.248531,0.207141,0.103328,0.101227
4.60318836e-02,0.246875,0.206484,0.103453,0.100906
4.60318840e-02,0.248469,0.206141,0.103867,0.101
4.60318844e-02,0.249234,0.205344,0.104109,0.100578
4.60318848e-02,0.249266,0.204297,0.104047,0.10068
4.60318852e-02,0.247,0.206578,0.104281,0.1015
4.60318856e-02,0.248531,0.206203,0.104031,0.101977
4.60318860e-02,0.249719,0.204672,0.104641,0.102586
4.60318864e-02,0.25,0.205281,0.104414,0.102828
4.60318868e-02,0.248547,0.206547,0.104422,0.103516
4.60318872e-02,0.250641,0.207406,0.103898,0.104016
4.60318876e-02,0.250766,0.205203,0.103813,0.10375
4.60318880e-02,0.24925,0.205469,0.103734,0.104477
4.60318884e-02,0.249703,0.206875,0.103648,0.104172
4.60318888e-02,0.249828,0.207891,0.103188,0.104641
4.60318892e-02,0.249578,0.207859,0.103117,0.103977
4.60318896e-02,0.249437,0.208313,0.10332,0.10418
4.60318900e-02,0.248562,0.208109,0.10307,0.103563
4.60318904e-02,0.249781,0.209578,0.1025,0.102898
4.60318908e-02,0.250141,0.209125,0.102578,0.102727
4.60318912e-02,0.249797,0.208906,0.102133,0.102656
4.60318916e-02,0.249125,0.207422,0.102797,0.101992
4.60318920e-02,0.249062,0.208375,0.102625,0.101391
4.60318924e-02,0.249203,0.207734,0.103234,0.101016
4.60318928e-02,0.248781,0.208141,0.103328,0.100266
4.60318932e-02,0.249422,0.2085,0.103047,0.100367
4.60318936e-02,0.250469,0.208453,0.103773,0.100625
4.60318940e-02,0.250266,0.208,0.104391,0.101281
4.60318944e-02,0.251109,0.208328,0.104258,0.10125
4.60318948e-02,0.249969,0.2075,0.104109,0.101625
4.60318952e-02,0.251625,0.2065,0.104992,0.100953
4.60318956e-02,0.2505,0.208125,0.105133,0.101914
4.60318960e-02,0.249672,0.205672,0.105,0.102656
4.60318964e-02,0.248984,0.207094,0.104617,0.103336
4.60318968e-02,0.249969,0.207234,0.103797,0.103078
4.60318972e-02,0.249531,0.206516,0.10382,0.103344
4.60318976e-02,0.250766,0.206953,0.103875,0.104422
4.60318980e-02,0.251969,0.207547,0.103344,0.105023
4.60318984e-02,0.249516,0.208953,0.10318,0.10507
4.60318988e-02,0.249172,0.208344,0.103617,0.104617
4.60318992e-02,0.251031,0.208672,0.103172,0.104352
4.60318996e-02,0.249859,0.208906,0.103383,0.103969
4.60319000e-02,0.250641,0.209031,0.103977,0.104125
4.60319004e-02,0.250484,0.20875,0.102766,0.103828
4.60319008e-02,0.249906,0.208641,0.102828,0.102703
4.60319012e-02,0.250984,0.207687,0.10307,0.102555
4.60319016e-02,0.249953,0.209406,0.103398,0.101242
4.60319020e-02,0.249578,0.209781,0.103063,0.101477
4.60319024e-02,0.250109,0.208766,0.103703,0.101602
4.60319028e-02,0.250828,0.208422,0.10368,0.101445
4.60319032e-02,0.250812,0.209422,0.104078,0.101094
4.60319036e-02,0.251359,0.208281,0.103711,0.10107
4.60319040e-02,0.251422,0.208453,0.10468,0.101648
4.60319044e-02,0.251078,0.206687,0.104516,0.100945
4.60319048e-02,0.250609,0.207937,0.104727,0.101461
4.60319052e-02,0.250766,0.206641,0.105234,0.102625
4.60319056e-02,0.251219,0.207891,0.104703,0.102758
4.60319060e-02,0.251547,0.207547,0.104148,0.102672
4.60319064e-02,0.252563,0.208016,0.104508,0.103398
4.60319068e-02,0.251516,0.209125,0.104922,0.103773
4.60319072e-02,0.251563,0.20975,0.104297,0.104023
4.60319076e-02,0.251781,0.21025,0.103797,0.104094
4.60319080e-02,0.252437,0.21,0.10382,0.104539
4.60319084e-02,0.252766,0.209922,0.104031,0.105352
4.60319088e-02,0.253219,0.209234,0.103633,0.10432
4.60319092e-02,0.252047,0.208437,0.103352,0.104594
4.60319096e-02,0.252031,0.2085,0.1035,0.104711
4.60319100e-02,0.251859,0.209859,0.103539,0.103727
4.60319104e-02,0.251094,0.209875,0.103023,0.103375
4.60319108e-02,0.250828,0.209328,0.102781,0.1025
4.60319112e-02,0.251547,0.209641,0.103648,0.102414
4.60319116e-02,0.251031,0.209859,0.104211,0.101945
4.60319120e-02,0.251937,0.209406,0.103617,0.102055
4.60319124e-02,0.251578,0.20825,0.103984,0.102
4.60319128e-02,0.252437,0.209172,0.104516,0.100953
4.60319132e-02,0.251906,0.209156,0.103992,0.101508
4.60319136e-02,0.253156,0.208984,0.104969,0.100984
4.60319140e-02,0.253328,0.209281,0.105273,0.101352
4.60319144e-02,0.252609,0.209313,0.104992,0.101492
4.60319148e-02,0.252578,0.210641,0.105055,0.101867
4.60319152e-02,0.252625,0.209484,0.105039,0.102742
4.60319156e-02,0.252625,0.209203,0.105508,0.103398
4.60319160e-02,0.252422,0.209469,0.105523,0.103938
4.60319164e-02,0.253641,0.210344,0.105914,0.103961
4.60319168e-02,0.253703,0.208234,0.105461,0.104117
4.60319172e-02,0.253766,0.207437,0.105039,0.105352
4.60319176e-02,0.253375,0.209797,0.104594,0.105406
4.60319180e-02,0.252656,0.209875,0.104055,0.105211
4.60319184e-02,0.252406,0.211187,0.103516,0.105234
4.60319188e-02,0.251937,0.211469,0.103672,0.105156
4.60319192e-02,0.251781,0.210062,0.103367,0.104922
4.60319196e-02,0.252219,0.211219,0.1035,0.104664
4.60319200e-02,0.251375,0.212344,0.103344,0.104141
4.60319204e-02,0.251234,0.211969,0.103969,0.103719
4.60319208e-02,0.253172,0.212359,0.103109,0.103148
4.60319212e-02,0.253891,0.211297,0.103508,0.102242
4.60319216e-02,0.254188,0.209203,0.103922,0.101992
4.60319220e-02,0.253937,0.210531,0.104578,0.101406
4.60319224e-02,0.253031,0.210828,0.104703,0.101734
4.60319228e-02,0.252859,0.208781,0.104898,0.101719
4.60319232e-02,0.252484,0.208906,0.104344,0.101719
4.60319236e-02,0.253891,0.209562,0.105133,0.101688
4.60319240e-02,0.254641,0.210562,0.105844,0.102281
4.60319244e-02,0.254219,0.210047,0.105508,0.102773
4.60319248e-02,0.253453,0.209922,0.105188,0.102836
4.60319252e-02,0.252953,0.209187,0.1055,0.103844
4.60319256e-02,0.252922,0.208578,0.105656,0.103781
4.60319260e-02,0.253688,0.210828,0.105367,0.1045
4.60319264e-02,0.254531,0.209984,0.104977,0.104711
4.60319268e-02,0.253953,0.210609,0.105094,0.10525
4.60319272e-02,0.252625,0.210141,0.104844,0.105453
4.60319276e-02,0.253797,0.210797,0.104922,0.105273
4.60319280e-02,0.254062,0.211594,0.104188,0.10532
4.60319284e-02,0.252688,0.211125,0.104258,0.105352
4.60319288e-02,0.252672,0.21225,0.104469,0.105094
4.60319292e-02,0.252937,0.212094,0.103523,0.104711
4.60319296e-02,0.252688,0.212625,0.104203,0.104672
4.60319300e-02,0.252734,0.211875,0.10432,0.104188
4.60319304e-02,0.252937,0.21125,0.103875,0.103898
4.60319308e-02,0.254469,0.210969,0.104453,0.103648
4.60319312e-02,0.254297,0.211594,0.104539,0.10332
4.60319316e-02,0.253875,0.211672,0.104398,0.102422
4.60319320e-02,0.254531,0.211328,0.104242,0.101859
4.60319324e-02,0.255078,0.209969,0.104609,0.101711
4.60319328e-02,0.255062,0.211062,0.104867,0.101742
4.60319332e-02,0.253641,0.210969,0.105484,0.101711
4.60319336e-02,0.255172,0.210047,0.105742,0.102313
4.60319340e-02,0.255641,0.209797,0.106141,0.102555
4.60319344e-02,0.25425,0.210062,0.106797,0.102406
4.60319348e-02,0.253453,0.2105,0.105969,0.102578
4.60319352e-02,0.254734,0.210422,0.105633,0.103953
4.60319356e-02,0.255437,0.209641,0.105469,0.103969
4.60319360e-02,0.255031,0.211906,0.106023,0.104938
4.60319364e-02,0.255953,0.211672,0.105773,0.105156
4.60319368e-02,0.253906,0.210156,0.105,0.105625
4.60319372e-02,0.254516,0.211828,0.105234,0.105773
4.60319376e-02,0.253688,0.212875,0.105344,0.106313
4.60319380e-02,0.253641,0.212094,0.105352,0.106453
4.60319384e-02,0.254359,0.212656,0.105102,0.106328
4.60319388e-02,0.255516,0.211906,0.104227,0.105586
4.60319392e-02,0.254531,0.21225,0.105102,0.105555
4.60319396e-02,0.255844,0.211938,0.10468,0.104664
4.60319400e-02,0.255516,0.212547,0.104352,0.1045
4.60319404e-02,0.254891,0.212328,0.104711,0.104281
4.60319408e-02,0.255125,0.213781,0.104617,0.103969
4.60319412e-02,0.256062,0.212391,0.10482,0.103258
4.60319416e-02,0.255812,0.212547,0.105164,0.102938
4.60319420e-02,0.254797,0.211609,0.10518,0.101742
4.60319424e-02,0.254734,0.212344,0.105219,0.102086
4.60319428e-02,0.256047,0.211406,0.106531,0.10243
4.60319432e-02,0.254719,0.209672,0.106508,0.102648
4.60319436e-02,0.255141,0.209625,0.106453,0.10293
4.60319440e-02,0.255172,0.210953,0.106164,0.103234
4.60319444e-02,0.255688,0.210781,0.106977,0.10375
4.60319448e-02,0.256625,0.210609,0.106398,0.103977
4.60319452e-02,0.257375,0.211266,0.106063,0.104898
4.60319456e-02,0.256406,0.211187,0.106258,0.10507
4.60319460e-02,0.255891,0.211766,0.105492,0.105086
4.60319464e-02,0.256422,0.212766,0.105859,0.105727
4.60319468e-02,0.257125,0.212062,0.10568,0.105813
4.60319472e-02,0.257062,0.211469,0.105609,0.106383
4.60319476e-02,0.2555,0.213156,0.105219,0.105969
4.60319480e-02,0.255125,0.214906,0.105813,0.106086
4.60319484e-02,0.256266,0.214469,0.104906,0.106359
4.60319488e-02,0.256703,0.213578,0.104508,0.106008
4.60319492e-02,0.256688,0.214203,0.104438,0.105641
4.60319496e-02,0.256969,0.213875,0.104789,0.104766
4.60319500e-02,0.256328,0.212812,0.105484,0.104313
4.60319504e-02,0.255609,0.213625,0.10525,0.10382
4.60319508e-02,0.256937,0.2145,0.104977,0.103805
4.60319512e-02,0.257828,0.213953,0.105219,0.102961
4.60319516e-02,0.256328,0.213031,0.104781,0.102203
4.60319520e-02,0.255797,0.212281,0.10518,0.102242
4.60319524e-02,0.256562,0.212047,0.10593,0.102414
4.60319528e-02,0.256141,0.212312,0.106414,0.102953
4.60319532e-02,0.256891,0.211219,0.106305,0.102352
4.60319536e-02,0.257625,0.211656,0.106938,0.102813
4.60319540e-02,0.257719,0.211203,0.106766,0.102992
4.60319544e-02,0.257703,0.211687,0.107008,0.10318
4.60319548e-02,0.257656,0.212344,0.107148,0.10443
4.60319552e-02,0.256422,0.211641,0.107391,0.104758
4.60319556e-02,0.256937,0.213922,0.107258,0.106031
4.60319560e-02,0.256688,0.2135,0.10693,0.10618
4.60319564e-02,0.256844,0.213859,0.106258,0.106648
4.60319568e-02,0.257391,0.213719,0.106227,0.107273
4.60319572e-02,0.256188,0.213891,0.105906,0.107016
4.60319576e-02,0.256469,0.213984,0.106063,0.106984
4.60319580e-02,0.256797,0.214312,0.106211,0.106836
4.60319584e-02,0.257469,0.215266,0.105766,0.106977
4.60319588e-02,0.257984,0.216453,0.105328,0.106852
4.60319592e-02,0.259234,0.216109,0.105039,0.106297
4.60319596e-02,0.256625,0.214719,0.105297,0.105297
4.60319600e-02,0.256297,0.214469,0.105836,0.104844
4.60319604e-02,0.25675,0.215422,0.105484,0.103688
4.60319608e-02,0.257312,0.215187,0.104984,0.103813
4.60319612e-02,0.257641,0.214281,0.105336,0.103375
4.60319616e-02,0.257484,0.214141,0.106289,0.102852
4.60319620e-02,0.257797,0.213266,0.106539,0.102484
4.60319624e-02,0.257969,0.213547,0.106758,0.101961
4.60319628e-02,0.257656,0.212047,0.106977,0.102695
4.60319632e-02,0.257359,0.212094,0.107016,0.10325
4.60319636e-02,0.257922,0.212,0.107766,0.103664
4.60319640e-02,0.258313,0.211734,0.107922,0.103914
4.60319644e-02,0.258359,0.212578,0.107422,0.104422
4.60319648e-02,0.258031,0.212766,0.107273,0.104555
4.60319652e-02,0.258391,0.213469,0.107234,0.105258
4.60319656e-02,0.259031,0.211703,0.107461,0.105797
4.60319660e-02,0.258625,0.214125,0.107383,0.106773
4.60319664e-02,0.259062,0.214484,0.107492,0.106445
4.60319668e-02,0.257531,0.214141,0.106875,0.10707
4.60319672e-02,0.257937,0.215375,0.106641,0.107344
4.60319676e-02,0.258922,0.21525,0.106281,0.107594
4.60319680e-02,0.25875,0.215203,0.106664,0.107797
4.60319684e-02,0.257406,0.215266,0.106898,0.107
4.60319688e-02,0.257844,0.215969,0.105602,0.106734
4.60319692e-02,0.257625,0.216125,0.105406,0.106492
4.60319696e-02,0.258313,0.217687,0.105469,0.106078
4.60319700e-02,0.258516,0.216266,0.105672,0.106023
4.60319704e-02,0.259578,0.216,0.10575,0.105047
4.60319708e-02,0.258344,0.216703,0.105977,0.104195
4.60319712e-02,0.259437,0.214891,0.106227,0.103547
4.60319716e-02,0.25875,0.214734,0.106453,0.103156
4.60319720e-02,0.260141,0.216016,0.10675,0.102484
4.60319724e-02,0.259656,0.215016,0.107391,0.10243
4.60319728e-02,0.258859,0.213078,0.107531,0.102492
4.60319732e-02,0.259313,0.213547,0.107219,0.103477
4.60319736e-02,0.257578,0.214359,0.10725,0.103469
4.60319740e-02,0.260344,0.214453,0.107359,0.103266
4.60319744e-02,0.259453,0.2135,0.107375,0.103805
4.60319748e-02,0.258844,0.214641,0.107555,0.104711
4.60319752e-02,0.258125,0.214062,0.10707,0.105461
4.60319756e-02,0.258672,0.213312,0.107164,0.105742
4.60319760e-02,0.259984,0.215578,0.107109,0.106828
4.60319764e-02,0.260141,0.21475,0.106938,0.107305
4.60319768e-02,0.259281,0.214125,0.107359,0.106758
4.60319772e-02,0.260422,0.215781,0.106969,0.107195
4.60319776e-02,0.260531,0.216687,0.106578,0.10775
4.60319780e-02,0.259672,0.216594,0.106617,0.108078
4.60319784e-02,0.260016,0.216406,0.106492,0.107258
4.60319788e-02,0.26025,0.217125,0.106195,0.106664
4.60319792e-02,0.258313,0.216141,0.105977,0.106516
4.60319796e-02,0.258844,0.216187,0.105531,0.106148
4.60319800e-02,0.259484,0.217859,0.105805,0.105852
4.60319804e-02,0.259406,0.216828,0.105867,0.105055
4.60319808e-02,0.258469,0.216531,0.106789,0.104141
4.60319812e-02,0.260281,0.215375,0.10625,0.104297
4.60319816e-02,0.260391,0.215938,0.106945,0.103563
4.60319820e-02,0.260672,0.215672,0.106594,0.104164
4.60319824e-02,0.260906,0.216109,0.106594,0.103594
4.60319828e-02,0.260047,0.215344,0.107008,0.103367
4.60319832e-02,0.261125,0.213844,0.107258,0.103922
4.60319836e-02,0.260313,0.213828,0.107945,0.104016
4.60319840e-02,0.260813,0.214609,0.108352,0.104039
4.60319844e-02,0.259422,0.214859,0.107953,0.104023
4.60319848e-02,0.259828,0.214234,0.108195,0.104453
4.60319852e-02,0.260984,0.214766,0.107602,0.105164
4.60319856e-02,0.261281,0.214906,0.107711,0.105805
4.60319860e-02,0.260781,0.216078,0.107344,0.106891
4.60319864e-02,0.258906,0.216641,0.107656,0.10707
4.60319868e-02,0.259656,0.215234,0.106906,0.107891
4.60319872e-02,0.260297,0.215141,0.107469,0.108352
4.60319876e-02,0.259703,0.215281,0.107086,0.107617
4.60319880e-02,0.259594,0.216594,0.106844,0.108008
4.60319884e-02,0.259703,0.216828,0.106813,0.107633
4.60319888e-02,0.261234,0.217172,0.106445,0.107
4.60319892e-02,0.2615,0.215984,0.106094,0.106305
4.60319896e-02,0.260672,0.217031,0.106625,0.106203
4.60319900e-02,0.260047,0.217438,0.106508,0.106133
4.60319904e-02,0.259813,0.215547,0.106734,0.105609
4.60319908e-02,0.260188,0.215516,0.106648,0.105305
4.60319912e-02,0.260766,0.216016,0.106961,0.105164
4.60319916e-02,0.261047,0.216531,0.107078,0.104719
4.60319920e-02,0.261062,0.216312,0.107883,0.104547
4.60319924e-02,0.261125,0.216078,0.107531,0.104719
4.60319928e-02,0.261078,0.215672,0.107664,0.104438
4.60319932e-02,0.260703,0.216828,0.107758,0.104141
