Model,DPO3034
Firmware Version,2.16

Point Format,Y,,,
Horizontal Units,S,,,
Horizontal Scale,4e-05,,,
Sample Interval,4e-10,,,
Record Length,1e+06,,,
Gating,47.499900% to 52.500%,47.499900% to 52.500%,47.499900% to 52.500%,47.499900% to 52.500%
Probe Attenuation,1,1,1,1
Vertical Units,V,V,V,V
Vertical Offset,0,0,0,0
Vertical Scale,0.1,0.1,0.02,0.02
Label,,,,
TIME,CH1,CH2,CH3,CH4
7.120000e-07,0.392,0.28,0.0528,0.0488
7.124000e-07,0.384,0.276,0.0528,0.0488
7.128000e-07,0.392,0.268,0.052,0.048
7.132000e-07,0.396,0.264,0.052,0.0496
7.136000e-07,0.392,0.268,0.0512,0.0496
7.140000e-07,0.388,0.268,0.052,0.0504
7.144000e-07,0.392,0.26,0.0536,0.0504
7.148000e-07,0.392,0.252,0.052,0.0504
7.152000e-07,0.388,0.252,0.0528,0.0504
7.156000e-07,0.392,0.252,0.0528,0.0512
7.160000e-07,0.396,0.248,0.052,0.0528
7.164000e-07,0.396,0.244,0.0536,0.052
7.168000e-07,0.392,0.256,0.0544,0.0512
7.172000e-07,0.396,0.26,0.0568,0.0512
7.176000e-07,0.392,0.264,0.056,0.0512
7.180000e-07,0.392,0.264,0.0552,0.0504
7.184000e-07,0.388,0.272,0.0544,0.0504
7.188000e-07,0.396,0.272,0.0544,0.0512
7.192000e-07,0.392,0.28,0.0552,0.0488
7.196000e-07,0.388,0.28,0.0552,0.0496
7.200000e-07,0.388,0.28,0.0528,0.0488
7.204000e-07,0.392,0.28,0.0536,0.0496
7.208000e-07,0.392,0.28,0.0536,0.0504
7.212000e-07,0.392,0.28,0.0528,0.0504
7.216000e-07,0.396,0.276,0.052,0.0488
7.220000e-07,0.396,0.28,0.0528,0.0488
7.224000e-07,0.392,0.284,0.0528,0.0488
7.228000e-07,0.388,0.272,0.052,0.048
7.232000e-07,0.392,0.26,0.0512,0.0464
7.236000e-07,0.396,0.256,0.052,0.0488
7.240000e-07,0.392,0.256,0.0512,0.0488
7.244000e-07,0.396,0.256,0.052,0.0504
7.248000e-07,0.392,0.252,0.052,0.052
7.252000e-07,0.404,0.26,0.052,0.0528
7.256000e-07,0.4,0.252,0.0528,0.0504
7.260000e-07,0.396,0.252,0.0536,0.0528
7.264000e-07,0.4,0.26,0.056,0.0528
7.268000e-07,0.396,0.26,0.056,0.0528
7.272000e-07,0.396,0.26,0.0576,0.0528
7.276000e-07,0.4,0.268,0.0576,0.0536
7.280000e-07,0.396,0.272,0.0568,0.0544
7.284000e-07,0.392,0.268,0.056,0.0536
7.288000e-07,0.392,0.268,0.056,0.052
7.292000e-07,0.392,0.268,0.0568,0.0528
7.296000e-07,0.392,0.272,0.056,0.0512
7.300000e-07,0.388,0.272,0.0552,0.052
7.304000e-07,0.388,0.272,0.0552,0.0512
7.308000e-07,0.388,0.28,0.056,0.0496
7.312000e-07,0.388,0.284,0.0536,0.0488
7.316000e-07,0.392,0.28,0.0536,0.0488
7.320000e-07,0.392,0.276,0.052,0.048
7.324000e-07,0.392,0.276,0.0528,0.0472
7.328000e-07,0.388,0.268,0.052,0.048
7.332000e-07,0.388,0.26,0.0512,0.0488
7.336000e-07,0.388,0.264,0.0512,0.0464
7.340000e-07,0.388,0.256,0.052,0.0472
7.344000e-07,0.392,0.26,0.052,0.0488
7.348000e-07,0.396,0.256,0.0528,0.0504
7.352000e-07,0.396,0.252,0.0536,0.0512
7.356000e-07,0.4,0.26,0.0552,0.052
7.360000e-07,0.396,0.264,0.0544,0.0528
7.364000e-07,0.388,0.264,0.0544,0.0536
7.368000e-07,0.392,0.26,0.056,0.0552
7.372000e-07,0.4,0.268,0.0568,0.0544
7.376000e-07,0.4,0.272,0.0576,0.0536
7.380000e-07,0.392,0.276,0.0552,0.0544
7.384000e-07,0.388,0.272,0.0568,0.0552
7.388000e-07,0.396,0.272,0.0576,0.0544
7.392000e-07,0.396,0.276,0.0576,0.0544
7.396000e-07,0.388,0.276,0.056,0.0536
7.400000e-07,0.396,0.28,0.0576,0.0536
7.404000e-07,0.392,0.272,0.0576,0.0528
7.408000e-07,0.392,0.276,0.0568,0.0504
7.412000e-07,0.384,0.28,0.056,0.0512
7.416000e-07,0.38,0.284,0.0568,0.0496
7.420000e-07,0.38,0.28,0.0544,0.0504
7.424000e-07,0.384,0.268,0.0536,0.048
7.428000e-07,0.388,0.264,0.0536,0.0488
7.432000e-07,0.392,0.272,0.0528,0.0488
7.436000e-07,0.392,0.264,0.0528,0.0504
7.440000e-07,0.396,0.26,0.0536,0.0496
7.444000e-07,0.396,0.26,0.052,0.048
7.448000e-07,0.396,0.252,0.052,0.0504
7.452000e-07,0.396,0.252,0.0528,0.052
7.456000e-07,0.392,0.26,0.0536,0.0528
7.460000e-07,0.392,0.26,0.0544,0.0528
7.464000e-07,0.408,0.26,0.0552,0.0528
7.468000e-07,0.4,0.268,0.0552,0.056
7.472000e-07,0.392,0.272,0.0552,0.0544
7.476000e-07,0.396,0.272,0.0576,0.0536
7.480000e-07,0.396,0.28,0.0576,0.0528
7.484000e-07,0.396,0.276,0.0568,0.0536
7.488000e-07,0.396,0.276,0.0568,0.0552
7.492000e-07,0.392,0.276,0.0576,0.0528
7.496000e-07,0.392,0.276,0.0576,0.0536
7.500000e-07,0.388,0.276,0.0576,0.052
7.504000e-07,0.388,0.276,0.0568,0.0504
7.508000e-07,0.392,0.272,0.0552,0.0512
7.512000e-07,0.388,0.268,0.0536,0.0512
7.516000e-07,0.388,0.264,0.0536,0.048
7.520000e-07,0.388,0.264,0.0528,0.0472
7.524000e-07,0.388,0.264,0.052,0.0464
7.528000e-07,0.392,0.264,0.0512,0.0464
7.532000e-07,0.392,0.264,0.0504,0.0464
7.536000e-07,0.392,0.26,0.0512,0.0472
7.540000e-07,0.392,0.26,0.0512,0.048
7.544000e-07,0.396,0.256,0.0504,0.0472
7.548000e-07,0.396,0.256,0.0512,0.0472
7.552000e-07,0.396,0.256,0.0512,0.0488
7.556000e-07,0.404,0.264,0.052,0.0488
7.560000e-07,0.404,0.276,0.0528,0.0488
7.564000e-07,0.404,0.276,0.0528,0.0504
7.568000e-07,0.404,0.276,0.0536,0.0528
7.572000e-07,0.396,0.276,0.0544,0.0528
7.576000e-07,0.396,0.276,0.0552,0.0528
7.580000e-07,0.392,0.276,0.0552,0.052
7.584000e-07,0.396,0.284,0.056,0.0528
7.588000e-07,0.396,0.28,0.0544,0.0528
7.592000e-07,0.392,0.288,0.056,0.0528
7.596000e-07,0.388,0.284,0.0576,0.0536
7.600000e-07,0.396,0.272,0.0568,0.052
7.604000e-07,0.392,0.264,0.056,0.052
7.608000e-07,0.388,0.276,0.056,0.0504
7.612000e-07,0.38,0.268,0.0552,0.0496
7.616000e-07,0.388,0.268,0.052,0.0488
7.620000e-07,0.384,0.264,0.052,0.0488
7.624000e-07,0.392,0.268,0.0528,0.0496
7.628000e-07,0.388,0.26,0.0528,0.048
7.632000e-07,0.388,0.26,0.0512,0.048
7.636000e-07,0.388,0.26,0.0504,0.0472
7.640000e-07,0.388,0.264,0.0496,0.0472
7.644000e-07,0.388,0.26,0.052,0.0472
7.648000e-07,0.392,0.264,0.0512,0.0464
7.652000e-07,0.392,0.26,0.052,0.0456
7.656000e-07,0.4,0.264,0.052,0.0464
7.660000e-07,0.396,0.268,0.0496,0.048
7.664000e-07,0.4,0.268,0.052,0.0504
7.668000e-07,0.4,0.268,0.052,0.0504
7.672000e-07,0.396,0.276,0.052,0.0504
7.676000e-07,0.392,0.28,0.0536,0.0512
7.680000e-07,0.396,0.276,0.0544,0.0528
7.684000e-07,0.4,0.28,0.0552,0.0512
7.688000e-07,0.388,0.284,0.0552,0.052
7.692000e-07,0.392,0.288,0.0552,0.0544
7.696000e-07,0.396,0.276,0.0544,0.0528
7.700000e-07,0.392,0.276,0.056,0.0528
7.704000e-07,0.384,0.276,0.0552,0.052
7.708000e-07,0.384,0.268,0.0552,0.0512
7.712000e-07,0.388,0.264,0.0544,0.0504
7.716000e-07,0.384,0.26,0.0544,0.0488
7.720000e-07,0.388,0.252,0.0528,0.0496
7.724000e-07,0.38,0.256,0.052,0.0488
7.728000e-07,0.388,0.252,0.052,0.0496
7.732000e-07,0.384,0.248,0.0528,0.0496
7.736000e-07,0.388,0.248,0.0536,0.048
7.740000e-07,0.392,0.252,0.052,0.048
7.744000e-07,0.388,0.256,0.0512,0.0464
7.748000e-07,0.396,0.268,0.052,0.0456
7.752000e-07,0.396,0.268,0.052,0.0464
7.756000e-07,0.388,0.264,0.0528,0.0464
7.760000e-07,0.396,0.276,0.052,0.0464
7.764000e-07,0.392,0.272,0.0528,0.0472
7.768000e-07,0.396,0.272,0.0536,0.048
7.772000e-07,0.4,0.28,0.052,0.0488
7.776000e-07,0.4,0.28,0.0536,0.0488
7.780000e-07,0.392,0.288,0.0536,0.0504
7.784000e-07,0.396,0.28,0.0536,0.0504
7.788000e-07,0.392,0.276,0.0536,0.0512
7.792000e-07,0.392,0.276,0.0544,0.048
7.796000e-07,0.392,0.276,0.0552,0.0496
7.800000e-07,0.396,0.268,0.0536,0.0488
7.804000e-07,0.388,0.268,0.0528,0.0488
7.808000e-07,0.388,0.264,0.0528,0.0488
7.812000e-07,0.388,0.26,0.052,0.048
7.816000e-07,0.384,0.26,0.0512,0.048
7.820000e-07,0.384,0.256,0.052,0.0488
7.824000e-07,0.388,0.256,0.0536,0.0488
7.828000e-07,0.392,0.256,0.052,0.0488
7.832000e-07,0.392,0.26,0.052,0.0488
7.836000e-07,0.388,0.252,0.052,0.048
7.840000e-07,0.396,0.26,0.0536,0.048
7.844000e-07,0.392,0.264,0.0536,0.048
7.848000e-07,0.392,0.276,0.0536,0.048
7.852000e-07,0.392,0.264,0.052,0.0488
7.856000e-07,0.392,0.264,0.0536,0.048
7.860000e-07,0.396,0.264,0.0536,0.0496
7.864000e-07,0.396,0.268,0.052,0.0488
7.868000e-07,0.396,0.276,0.052,0.0504
7.872000e-07,0.4,0.284,0.0536,0.0504
7.876000e-07,0.4,0.28,0.0552,0.0504
7.880000e-07,0.396,0.284,0.0552,0.0504
7.884000e-07,0.396,0.28,0.0552,0.0512
7.888000e-07,0.388,0.276,0.0552,0.0504
7.892000e-07,0.392,0.272,0.0536,0.0504
7.896000e-07,0.396,0.268,0.0536,0.0496
7.900000e-07,0.392,0.268,0.0528,0.048
7.904000e-07,0.388,0.264,0.052,0.048
7.908000e-07,0.388,0.256,0.052,0.0488
7.912000e-07,0.384,0.256,0.0512,0.048
7.916000e-07,0.392,0.248,0.0504,0.048
7.920000e-07,0.388,0.252,0.0528,0.048
7.924000e-07,0.388,0.252,0.0528,0.0504
7.928000e-07,0.388,0.248,0.0528,0.0504
7.932000e-07,0.388,0.248,0.0528,0.0504
7.936000e-07,0.388,0.248,0.052,0.0496
7.940000e-07,0.388,0.252,0.052,0.0488
7.944000e-07,0.396,0.256,0.0528,0.0496
7.948000e-07,0.396,0.268,0.0544,0.0488
7.952000e-07,0.4,0.272,0.0544,0.0488
7.956000e-07,0.404,0.272,0.0528,0.0512
7.960000e-07,0.4,0.28,0.0536,0.0512
7.964000e-07,0.396,0.28,0.0552,0.0504
7.968000e-07,0.396,0.28,0.0552,0.052
7.972000e-07,0.392,0.28,0.0552,0.052
7.976000e-07,0.396,0.288,0.0552,0.0512
7.980000e-07,0.396,0.288,0.0552,0.0512
7.984000e-07,0.392,0.28,0.0544,0.0504
7.988000e-07,0.392,0.28,0.0544,0.0488
7.992000e-07,0.392,0.276,0.0544,0.0488
7.996000e-07,0.396,0.276,0.0544,0.048
8.000000e-07,0.392,0.264,0.0528,0.048
8.004000e-07,0.392,0.252,0.0512,0.0488
8.008000e-07,0.392,0.248,0.052,0.0488
8.012000e-07,0.388,0.244,0.052,0.0488
8.016000e-07,0.388,0.248,0.052,0.0488
8.020000e-07,0.384,0.248,0.052,0.0496
8.024000e-07,0.384,0.248,0.052,0.0488
8.028000e-07,0.384,0.248,0.0536,0.0488
8.032000e-07,0.388,0.252,0.0544,0.0488
8.036000e-07,0.388,0.26,0.0528,0.0504
8.040000e-07,0.392,0.264,0.0528,0.0504
8.044000e-07,0.388,0.264,0.0536,0.0512
8.048000e-07,0.4,0.268,0.0544,0.0504
8.052000e-07,0.4,0.272,0.0536,0.0512
8.056000e-07,0.396,0.272,0.0536,0.0512
8.060000e-07,0.392,0.284,0.0528,0.0504
8.064000e-07,0.392,0.292,0.056,0.0528
8.068000e-07,0.392,0.292,0.056,0.052
8.072000e-07,0.388,0.288,0.056,0.0504
8.076000e-07,0.388,0.28,0.0576,0.0504
8.080000e-07,0.388,0.284,0.0568,0.048
8.084000e-07,0.392,0.284,0.0536,0.0496
8.088000e-07,0.396,0.28,0.0528,0.048
8.092000e-07,0.396,0.264,0.052,0.048
8.096000e-07,0.4,0.268,0.052,0.048
8.100000e-07,0.392,0.256,0.052,0.048
8.104000e-07,0.388,0.252,0.0528,0.0472
8.108000e-07,0.392,0.252,0.052,0.0472
8.112000e-07,0.392,0.248,0.052,0.0472
8.116000e-07,0.396,0.248,0.0528,0.0464
8.120000e-07,0.392,0.252,0.0512,0.0464
8.124000e-07,0.388,0.248,0.0512,0.0472
8.128000e-07,0.384,0.248,0.052,0.0472
8.132000e-07,0.388,0.24,0.052,0.048
8.136000e-07,0.396,0.244,0.052,0.048
8.140000e-07,0.396,0.252,0.052,0.0488
8.144000e-07,0.4,0.268,0.052,0.0488
8.148000e-07,0.4,0.272,0.052,0.0488
8.152000e-07,0.4,0.272,0.0536,0.0496
8.156000e-07,0.396,0.276,0.0536,0.0512
8.160000e-07,0.4,0.284,0.0536,0.052
8.164000e-07,0.4,0.292,0.0544,0.0504
8.168000e-07,0.396,0.296,0.056,0.0504
8.172000e-07,0.396,0.284,0.0552,0.0512
8.176000e-07,0.392,0.288,0.0544,0.052
8.180000e-07,0.388,0.284,0.0536,0.0504
8.184000e-07,0.392,0.284,0.0544,0.0496
8.188000e-07,0.388,0.276,0.0536,0.0488
8.192000e-07,0.392,0.264,0.0536,0.0488
8.196000e-07,0.388,0.256,0.052,0.0488
8.200000e-07,0.392,0.252,0.052,0.048
8.204000e-07,0.392,0.248,0.052,0.048
8.208000e-07,0.392,0.248,0.0536,0.048
8.212000e-07,0.392,0.236,0.0528,0.0456
8.216000e-07,0.4,0.236,0.052,0.0472
8.220000e-07,0.392,0.236,0.052,0.0472
8.224000e-07,0.396,0.24,0.0512,0.0448
8.228000e-07,0.392,0.248,0.0512,0.0456
8.232000e-07,0.396,0.252,0.0528,0.0472
8.236000e-07,0.392,0.264,0.0528,0.048
8.240000e-07,0.392,0.268,0.052,0.048
8.244000e-07,0.396,0.272,0.052,0.0504
8.248000e-07,0.396,0.272,0.0528,0.0496
8.252000e-07,0.4,0.28,0.0536,0.0496
8.256000e-07,0.404,0.284,0.0544,0.0504
8.260000e-07,0.396,0.28,0.0552,0.0504
8.264000e-07,0.392,0.28,0.0552,0.0512
8.268000e-07,0.392,0.292,0.0536,0.0504
8.272000e-07,0.396,0.292,0.0536,0.0512
8.276000e-07,0.388,0.28,0.0536,0.0504
8.280000e-07,0.392,0.28,0.0528,0.052
8.284000e-07,0.396,0.28,0.0528,0.0504
8.288000e-07,0.396,0.28,0.0544,0.0504
8.292000e-07,0.38,0.268,0.0544,0.0504
8.296000e-07,0.384,0.26,0.0544,0.0512
8.300000e-07,0.392,0.26,0.0544,0.0504
8.304000e-07,0.396,0.256,0.0544,0.0496
8.308000e-07,0.384,0.248,0.0544,0.048
8.312000e-07,0.384,0.256,0.0552,0.0504
8.316000e-07,0.396,0.252,0.0544,0.0504
8.320000e-07,0.392,0.248,0.0536,0.0488
8.324000e-07,0.396,0.26,0.0536,0.048
8.328000e-07,0.392,0.26,0.0544,0.0488
8.332000e-07,0.388,0.26,0.0536,0.0496
8.336000e-07,0.384,0.256,0.0536,0.0472
8.340000e-07,0.396,0.256,0.0536,0.0456
8.344000e-07,0.4,0.268,0.0536,0.0472
8.348000e-07,0.392,0.276,0.0536,0.048
8.352000e-07,0.384,0.28,0.0536,0.0496
8.356000e-07,0.384,0.28,0.0536,0.0504
8.360000e-07,0.388,0.284,0.0512,0.0504
8.364000e-07,0.396,0.28,0.0528,0.0488
8.368000e-07,0.396,0.288,0.052,0.0496
8.372000e-07,0.388,0.288,0.052,0.0488
8.376000e-07,0.388,0.28,0.052,0.0488
8.380000e-07,0.392,0.276,0.052,0.0496
8.384000e-07,0.392,0.268,0.0512,0.0496
8.388000e-07,0.392,0.264,0.0512,0.0504
8.392000e-07,0.388,0.26,0.052,0.0512
8.396000e-07,0.392,0.256,0.0528,0.0512
8.400000e-07,0.396,0.256,0.0536,0.0504
8.404000e-07,0.396,0.256,0.0552,0.0504
8.408000e-07,0.396,0.252,0.0544,0.0504
8.412000e-07,0.396,0.252,0.0544,0.0504
8.416000e-07,0.396,0.252,0.0536,0.0504
8.420000e-07,0.396,0.248,0.0544,0.0504
8.424000e-07,0.4,0.26,0.0536,0.0512
8.428000e-07,0.396,0.256,0.0536,0.0504
8.432000e-07,0.392,0.26,0.0544,0.048
8.436000e-07,0.388,0.26,0.0544,0.0504
8.440000e-07,0.404,0.264,0.0544,0.0496
8.444000e-07,0.4,0.264,0.0544,0.0496
8.448000e-07,0.4,0.272,0.0544,0.0488
8.452000e-07,0.388,0.276,0.0536,0.0472
8.456000e-07,0.388,0.284,0.0528,0.0464
8.460000e-07,0.392,0.28,0.052,0.0456
8.464000e-07,0.392,0.272,0.0512,0.0448
8.468000e-07,0.392,0.268,0.0512,0.0456
8.472000e-07,0.396,0.272,0.0504,0.0448
8.476000e-07,0.392,0.276,0.0504,0.0456
8.480000e-07,0.392,0.272,0.0512,0.0472
8.484000e-07,0.388,0.276,0.0488,0.0472
8.488000e-07,0.392,0.272,0.0496,0.048
8.492000e-07,0.392,0.26,0.0512,0.048
8.496000e-07,0.392,0.256,0.052,0.0488
8.500000e-07,0.392,0.252,0.0512,0.0488
8.504000e-07,0.392,0.26,0.0528,0.0504
8.508000e-07,0.392,0.256,0.0536,0.0504
8.512000e-07,0.392,0.256,0.0536,0.0512
8.516000e-07,0.388,0.26,0.0536,0.052
8.520000e-07,0.388,0.268,0.0544,0.0512
8.524000e-07,0.392,0.26,0.0536,0.0512
8.528000e-07,0.396,0.264,0.0544,0.052
8.532000e-07,0.392,0.26,0.0552,0.0504
8.536000e-07,0.388,0.26,0.0552,0.0504
8.540000e-07,0.396,0.272,0.0552,0.0504
8.544000e-07,0.396,0.268,0.0544,0.0488
8.548000e-07,0.396,0.268,0.0552,0.0472
8.552000e-07,0.392,0.272,0.0536,0.0464
8.556000e-07,0.388,0.268,0.0536,0.0448
8.560000e-07,0.388,0.272,0.0528,0.0448
8.564000e-07,0.388,0.272,0.0512,0.0448
8.568000e-07,0.396,0.276,0.0488,0.044
8.572000e-07,0.388,0.28,0.048,0.0432
8.576000e-07,0.388,0.272,0.048,0.044
8.580000e-07,0.384,0.26,0.0488,0.0448
8.584000e-07,0.388,0.264,0.0488,0.0448
8.588000e-07,0.388,0.268,0.0488,0.044
8.592000e-07,0.396,0.268,0.0496,0.0456
8.596000e-07,0.388,0.264,0.0496,0.0472
8.600000e-07,0.388,0.26,0.0496,0.0472
8.604000e-07,0.388,0.264,0.0504,0.0464
8.608000e-07,0.392,0.264,0.0512,0.0496
8.612000e-07,0.392,0.256,0.0512,0.0504
8.616000e-07,0.392,0.26,0.052,0.0512
8.620000e-07,0.388,0.268,0.0536,0.052
8.624000e-07,0.392,0.268,0.0536,0.052
8.628000e-07,0.404,0.264,0.0544,0.052
8.632000e-07,0.396,0.272,0.056,0.052
8.636000e-07,0.388,0.268,0.0552,0.0512
8.640000e-07,0.392,0.264,0.0552,0.0504
8.644000e-07,0.392,0.26,0.0544,0.0504
8.648000e-07,0.396,0.268,0.0552,0.048
8.652000e-07,0.388,0.272,0.0544,0.0472
8.656000e-07,0.384,0.264,0.052,0.0464
8.660000e-07,0.388,0.264,0.0504,0.0456
8.664000e-07,0.392,0.268,0.0496,0.044
8.668000e-07,0.388,0.272,0.0496,0.0432
8.672000e-07,0.392,0.26,0.0472,0.044
8.676000e-07,0.388,0.264,0.0472,0.0432
8.680000e-07,0.384,0.268,0.0488,0.0432
8.684000e-07,0.384,0.26,0.048,0.0416
8.688000e-07,0.384,0.26,0.0488,0.0432
8.692000e-07,0.388,0.26,0.0488,0.044
8.696000e-07,0.388,0.264,0.0488,0.044
8.700000e-07,0.392,0.264,0.0488,0.0448
8.704000e-07,0.388,0.264,0.048,0.0464
8.708000e-07,0.392,0.264,0.0488,0.048
8.712000e-07,0.396,0.268,0.0496,0.048
8.716000e-07,0.396,0.264,0.0504,0.0488
8.720000e-07,0.396,0.264,0.0528,0.0504
8.724000e-07,0.4,0.268,0.0544,0.0512
8.728000e-07,0.392,0.272,0.056,0.052
8.732000e-07,0.4,0.26,0.0552,0.052
8.736000e-07,0.396,0.272,0.056,0.052
8.740000e-07,0.392,0.276,0.056,0.052
8.744000e-07,0.392,0.276,0.0536,0.0504
8.748000e-07,0.388,0.272,0.0528,0.0488
8.752000e-07,0.392,0.272,0.052,0.048
8.756000e-07,0.392,0.256,0.0512,0.048
8.760000e-07,0.388,0.264,0.0512,0.0456
8.764000e-07,0.388,0.268,0.0512,0.0448
8.768000e-07,0.392,0.268,0.0496,0.0456
8.772000e-07,0.392,0.26,0.048,0.0456
8.776000e-07,0.396,0.256,0.048,0.0416
8.780000e-07,0.396,0.264,0.0488,0.0416
8.784000e-07,0.396,0.26,0.048,0.0416
8.788000e-07,0.388,0.256,0.048,0.0416
8.792000e-07,0.392,0.256,0.0472,0.0424
8.796000e-07,0.396,0.264,0.048,0.0424
8.800000e-07,0.392,0.26,0.0488,0.044
8.804000e-07,0.388,0.26,0.048,0.044
8.808000e-07,0.388,0.26,0.048,0.0448
8.812000e-07,0.388,0.256,0.0496,0.0472
8.816000e-07,0.392,0.264,0.0512,0.0472
8.820000e-07,0.392,0.276,0.0536,0.0488
8.824000e-07,0.392,0.276,0.0544,0.0504
8.828000e-07,0.392,0.272,0.0544,0.0504
8.832000e-07,0.392,0.276,0.0552,0.0512
8.836000e-07,0.392,0.28,0.0552,0.0512
8.840000e-07,0.388,0.276,0.0536,0.0512
8.844000e-07,0.388,0.268,0.0536,0.0512
8.848000e-07,0.388,0.268,0.0536,0.0504
8.852000e-07,0.396,0.268,0.0544,0.0504
8.856000e-07,0.388,0.272,0.0552,0.048
8.860000e-07,0.388,0.264,0.052,0.0488
8.864000e-07,0.388,0.256,0.0512,0.0472
8.868000e-07,0.388,0.26,0.052,0.0472
8.872000e-07,0.388,0.268,0.052,0.0456
8.876000e-07,0.388,0.264,0.0528,0.0464
8.880000e-07,0.388,0.26,0.052,0.0448
8.884000e-07,0.384,0.26,0.0504,0.044
8.888000e-07,0.384,0.26,0.0504,0.0448
8.892000e-07,0.392,0.26,0.0504,0.044
8.896000e-07,0.388,0.256,0.0496,0.044
8.900000e-07,0.384,0.26,0.0488,0.0456
8.904000e-07,0.388,0.268,0.0496,0.0456
8.908000e-07,0.388,0.268,0.0496,0.0456
8.912000e-07,0.388,0.276,0.0488,0.0464
8.916000e-07,0.388,0.272,0.0504,0.048
8.920000e-07,0.388,0.272,0.0512,0.048
8.924000e-07,0.388,0.268,0.052,0.0488
8.928000e-07,0.392,0.284,0.0512,0.0488
8.932000e-07,0.384,0.284,0.0512,0.0504
8.936000e-07,0.392,0.28,0.052,0.0528
8.940000e-07,0.388,0.272,0.0528,0.052
8.944000e-07,0.388,0.28,0.0528,0.0512
8.948000e-07,0.388,0.268,0.0536,0.052
8.952000e-07,0.392,0.264,0.0544,0.052
8.956000e-07,0.388,0.26,0.0544,0.052
8.960000e-07,0.388,0.264,0.0544,0.0512
8.964000e-07,0.388,0.252,0.0552,0.0512
8.968000e-07,0.388,0.256,0.0544,0.0504
8.972000e-07,0.388,0.252,0.0528,0.0488
8.976000e-07,0.388,0.256,0.0536,0.0496
8.980000e-07,0.384,0.256,0.0536,0.0488
8.984000e-07,0.388,0.252,0.052,0.0472
8.988000e-07,0.388,0.256,0.0512,0.0456
8.992000e-07,0.392,0.268,0.0504,0.0448
8.996000e-07,0.392,0.268,0.0512,0.0448
9.000000e-07,0.388,0.268,0.0496,0.044
9.004000e-07,0.388,0.264,0.0488,0.0464
9.008000e-07,0.388,0.272,0.0496,0.0472
9.012000e-07,0.392,0.268,0.052,0.0464
9.016000e-07,0.392,0.276,0.052,0.0464
9.020000e-07,0.392,0.276,0.0512,0.0472
9.024000e-07,0.388,0.28,0.0528,0.048
9.028000e-07,0.388,0.288,0.0512,0.048
9.032000e-07,0.396,0.284,0.052,0.0488
9.036000e-07,0.396,0.28,0.0528,0.0496
9.040000e-07,0.396,0.268,0.052,0.0504
9.044000e-07,0.396,0.264,0.0544,0.0512
9.048000e-07,0.392,0.264,0.0536,0.0512
9.052000e-07,0.392,0.26,0.0528,0.0512
9.056000e-07,0.396,0.256,0.0536,0.052
9.060000e-07,0.396,0.256,0.0544,0.052
9.064000e-07,0.392,0.252,0.0552,0.052
9.068000e-07,0.388,0.244,0.0552,0.0528
9.072000e-07,0.388,0.248,0.0552,0.052
9.076000e-07,0.392,0.256,0.0552,0.0512
9.080000e-07,0.396,0.256,0.0552,0.0504
9.084000e-07,0.388,0.26,0.0528,0.0504
9.088000e-07,0.388,0.26,0.0544,0.0488
9.092000e-07,0.384,0.268,0.0536,0.0496
9.096000e-07,0.38,0.264,0.0528,0.048
9.100000e-07,0.38,0.272,0.052,0.048
9.104000e-07,0.384,0.272,0.0536,0.048
9.108000e-07,0.388,0.276,0.0544,0.0464
9.112000e-07,0.392,0.28,0.0528,0.048
9.116000e-07,0.388,0.284,0.052,0.0456
9.120000e-07,0.384,0.28,0.0528,0.0456
9.124000e-07,0.392,0.276,0.052,0.0464
9.128000e-07,0.396,0.28,0.0512,0.0472
9.132000e-07,0.396,0.28,0.0512,0.0456
9.136000e-07,0.396,0.272,0.0512,0.048
9.140000e-07,0.396,0.268,0.052,0.048
9.144000e-07,0.396,0.268,0.052,0.048
9.148000e-07,0.4,0.264,0.052,0.0496
9.152000e-07,0.4,0.26,0.0528,0.0504
9.156000e-07,0.4,0.252,0.0536,0.052
9.160000e-07,0.388,0.248,0.0552,0.052
9.164000e-07,0.388,0.248,0.0552,0.052
9.168000e-07,0.384,0.248,0.0552,0.0528
9.172000e-07,0.384,0.252,0.0552,0.0528
9.176000e-07,0.388,0.252,0.0544,0.052
9.180000e-07,0.388,0.256,0.0544,0.0536
9.184000e-07,0.388,0.264,0.0568,0.052
9.188000e-07,0.38,0.256,0.056,0.052
9.192000e-07,0.384,0.26,0.0552,0.0504
9.196000e-07,0.38,0.26,0.0536,0.0496
9.200000e-07,0.388,0.272,0.0536,0.0504
9.204000e-07,0.384,0.268,0.0552,0.0488
9.208000e-07,0.38,0.276,0.0544,0.048
9.212000e-07,0.38,0.276,0.0544,0.048
9.216000e-07,0.384,0.276,0.0528,0.0464
9.220000e-07,0.388,0.276,0.0512,0.0472
9.224000e-07,0.396,0.28,0.052,0.0472
9.228000e-07,0.392,0.28,0.0512,0.0488
9.232000e-07,0.396,0.276,0.052,0.0472
9.236000e-07,0.396,0.268,0.052,0.0464
9.240000e-07,0.392,0.264,0.052,0.048
9.244000e-07,0.392,0.26,0.052,0.0488
9.248000e-07,0.392,0.264,0.0528,0.0488
9.252000e-07,0.392,0.26,0.0528,0.0488
9.256000e-07,0.388,0.264,0.0528,0.0496
9.260000e-07,0.392,0.264,0.0544,0.052
9.264000e-07,0.396,0.256,0.0552,0.052
9.268000e-07,0.396,0.256,0.0552,0.0512
9.272000e-07,0.392,0.252,0.0552,0.052
